0,1,2
-3.4613858231826564e-05,-0.0005138589803860032,-4.45665362725108e-05
-1.557573327887679e-05,-0.00025718461914683605,-2.2293729576616516e-05
-1.5429602794170598e-05,-0.0002500984183848612,-2.168141083471228e-05
-1.544182024246932e-05,-0.0002500361225795074,-2.1676119793486153e-05
-1.5463989283606817e-05,-0.00025490067713052436,-2.2095933946151455e-05
-2.82566398827898e-05,-0.00043100394694791267,-3.737539082420051e-05
-2.824801651645486e-05,-0.00043587607838883966,-3.779566495201721e-05
-2.8099720045253887e-05,-0.0004360217023247178,-3.7807225404349264e-05
-2.8011980804447808e-05,-0.00043603246942720955,-3.7807560931903505e-05
-2.7907175161225438e-05,-0.0004360481877756037,-3.780820819732845e-05
-2.7700011441027554e-05,-0.00043633350816577043,-3.7831422519011075e-05
-2.7883183363452e-05,-0.0004461017672863149,-3.867539508842113e-05
-5.406368819475412e-05,-0.0007997081972234312,-6.935897597078869e-05
-5.4051311834315824e-05,-0.0008099323031127291,-7.02410217114025e-05
-5.4058190010525146e-05,-0.0008262601589807157,-7.164982295405625e-05
-9.592348278765539e-05,-0.0014068984642542273,-0.0001220259220233265
-9.637053370579507e-05,-0.0014229218758300111,-0.00012341149272698663
-9.60949021063167e-05,-0.0014233803073434464,-0.00012344925461961988
-9.59179551881532e-05,-0.0014232591950275597,-0.00012343765085380236
-9.532564556027738e-05,-0.0014179734444852775,-0.00012297768531805312
-8.035725551921854e-05,-0.0012252881952787872,-0.00010625340078066397
-7.968109652209817e-05,-0.001220020934230089,-0.00010579447134366135
-7.918432035940948e-05,-0.0012203605566041282,-0.00010582051356501567
-7.913256693493701e-05,-0.0012366648275286397,-0.00010722699663112087
-0.0001205958187804427,-0.001826304328887123,-0.0001583764761886431
-0.00012077724628751372,-0.0018426054240410336,-0.000159784357754365
-0.00012009949199924734,-0.001843559953260843,-0.0001598623844400972
-0.00012011515524029258,-0.0018601439473195905,-0.0001612936134725072
-0.0001616928453416288,-0.002459630127075267,-0.0002132931292746384
-0.0001607030253162783,-0.0024560512787296387,-0.00021297805919957995
-0.00016034567353891325,-0.002456119240007672,-0.00021298168836087145
-0.00016036470054232968,-0.002461298572802744,-0.00021342881404468587
-0.0001732497628834604,-0.0026488351714357493,-0.00022969493453557998
-0.00017332900080819458,-0.002654289876638657,-0.000230166217038531
-0.0001737278786980708,-0.0026644886581183615,-0.0002310489408372046
-0.00019925987207567824,-0.0030293459665338526,-0.00026269792221972755
-0.00019983015796035412,-0.0030394699422388147,-0.0002635752659172375
-0.0001999187259439297,-0.003042657077579739,-0.00026385090706976483
-0.00020712453810796882,-0.0031481837022337253,-0.0002730035509249695
-0.00020776292418738353,-0.003151002929447868,-0.0002732507841621129
-0.0002091794794521393,-0.0031490917023643313,-0.0002730944301464312
-0.00020854823640613127,-0.003080360366903342,-0.0002671578375131138
-0.00021097638432967036,-0.0030842677463269108,-0.0002675099304519824
-0.00022846420071635893,-0.0033002277221813583,-0.00028625795629295774
-0.00023002392339064803,-0.003305799188518586,-0.000286748332665466
-0.00023043203972917249,-0.003295283104033378,-0.0002858430174795375
-0.00020567143413912544,-0.002909744374285274,-0.00025241227476401556
-0.0002060708730124603,-0.002899298963442812,-0.00025151311103858314
-0.00020738626098178726,-0.0029074866461277857,-0.0002522279352168862
-0.00023050721685813978,-0.0032175707428799705,-0.00027913572415426527
-0.00023216726737667546,-0.003228099707915696,-0.000280054692310486
-0.00023887355183516907,-0.00330325299313577,-0.00028658288070587836
-0.00023932342172892126,-0.0033055237051335304,-0.0002867816209464719
-0.00023932295264530095,-0.003313664431777962,-0.0002874843710250209
-0.00025779745222560276,-0.0036062589133980818,-0.00031285441265392774
-0.0002576893457460277,-0.0036143470315442507,-0.0003135520160290795
-0.00025745113764984694,-0.003614500412097946,-0.0003135638356751585
-0.00025715910741940374,-0.0036114214291208964,-0.0003132962838108238
-0.00024940027285954886,-0.0034990590763248363,-0.0003035497250005792
-0.00024982854396075546,-0.003502701212155417,-0.0003038667120638511
-0.00026733835920578637,-0.0037479857825358847,-0.0003251466801010617
-0.00026830628011143123,-0.003755013583493415,-0.0003257591528304367
-0.0002699000989997922,-0.003766538436961606,-0.00032676358232727954
-0.0003002530689018292,-0.004180665023265241,-0.0003626964585692325
-0.00030208129624507393,-0.004191814212247591,-0.00036366974116993305
-0.00030248010799738956,-0.004185748957041459,-0.00036314838211400937
-0.0002883041409686075,-0.003955737266204956,-0.000343206279515657
-0.0002894819425114046,-0.0039503585102035185,-0.00034274881859218783
-0.0002951904511286953,-0.0039881720735812235,-0.0003460471604679569
-0.00029656798316446593,-0.003989125047985928,-0.0003461375327486954
-0.0002973585580137972,-0.003988950634603688,-0.0003461271183108595
-0.00029808003563539426,-0.003983466425280785,-0.00034565784977923323
-0.0002871594454865998,-0.003786592098599314,-0.00032859550219460897
-0.0002876410475298416,-0.003781374263610874,-0.0003281478608922872
-0.00028818102259749846,-0.003790333522090107,-0.00032892458246736153
-0.0003098193894086234,-0.004121327319016476,-0.00035763005034585525
-0.0003102167526485365,-0.004128073794205838,-0.00035821488383323634
-0.00030498972525807585,-0.0040423918036262396,-0.00035078629315268703
-0.0003049279463862132,-0.00404007282740052,-0.00035058570602504923
-0.0003047286694467833,-0.004041603999153137,-0.0003507167422618891
-0.0003076157729000576,-0.004098944530623357,-0.0003556845574407001
-0.0003068940661726704,-0.00410086525155078,-0.000355846177576327
-0.00030605374092770323,-0.004111486297566419,-0.0003567583117961299
-0.00032800177697642473,-0.004492469323931233,-0.00038978152167354905
-0.0003272458975997567,-0.004503502079786051,-0.0003907298298906203
-0.00032731884442268276,-0.004520621356669892,-0.0003922084568412906
-0.0003661062298070638,-0.005130082676619784,-0.00044505667467031765
-0.0003679993659216915,-0.00514499350436749,-0.00044635491452170586
-0.00036720990103230423,-0.005080031926854634,-0.00044074057137495685
-0.0003687581277784,-0.005078114643594702,-0.00044058367265633816
-0.0003702740450113466,-0.005076928240742219,-0.0004404897102346161
-0.00037092688010754716,-0.005039117392787104,-0.00043722808788087023
-0.00037223138010129,-0.00503794096239444,-0.0004371338142825275
-0.00037313371552235956,-0.005035935366794063,-0.00043696567782776206
-0.000370329438715913,-0.004966378026266482,-0.00043094303425944943
-0.0003713141462277379,-0.004968313874914288,-0.0004311157551771515
-0.0003814038819292322,-0.005110157985766639,-0.0004434220129771401
-0.0003824022305406579,-0.005113881518424836,-0.00044374916650783287
-0.0003834630515474085,-0.005109129388849906,-0.0004433446999887519
-0.000375559295257117,-0.004935472573343789,-0.0004283032036986904
-0.0003767537601959688,-0.004930533187485554,-0.0004278833747482013
-0.00037768946509387027,-0.004927793343863362,-0.00042765203883769813
-0.00037348683530393173,-0.004835480982824781,-0.00041965622656341654
-0.0003742311683565148,-0.0048328793215931375,-0.00041943576466868586
-0.00037510233046352345,-0.004832542796833635,-0.00041941163668543746
-0.00037636249663218686,-0.0048248494158229386,-0.00041875437751336825
-0.0003770487481745305,-0.004824938622996275,-0.0004187659695736515
-0.00037813998397055314,-0.004837360619375714,-0.0004198449158615036
-0.00040793462319843035,-0.0052897523098000805,-0.0004590823010083029
-0.0004091150050960603,-0.005302174338011516,-0.0004601617138668082
-0.0004095376147470724,-0.005302476133039823,-0.00046019012328343025
-0.00041032719925782876,-0.005301893219812408,-0.000460144157488166
-0.0004111372431573781,-0.00528215228795688,-0.0004584436595400853
-0.0004120204130260693,-0.005281389854114264,-0.0004583827121286611
-0.0004123521944935836,-0.005275387901279147,-0.00045786617295077433
-0.0003996789968405171,-0.005059356893935756,-0.00043913745401384673
-0.00039980483446462026,-0.005053714303555425,-0.0004386508335778127
-0.0004006940526091543,-0.0050655542909189425,-0.00043967838949867907
-0.00042888387324986957,-0.00550214565192343,-0.0004775430209969947
-0.0004298106934007771,-0.00551414088435457,-0.00047858417895319785
-0.00042988409575921995,-0.005514230109429191,-0.0004785922888386456
-0.0004293759740494848,-0.005505623681227052,-0.00047784613266345344
-0.00040949847567445523,-0.005192554827124039,-0.00045069617237460645
-0.00040951416152188016,-0.005188914831250865,-0.00045038188022687107
-0.00042162375409141647,-0.005370115010384986,-0.00046609930626665883
-0.0004168277631259018,-0.005372666793230862,-0.0004662931875320133
-0.0003951038630850032,-0.0052737352618818555,-0.0004576283573244081
-0.00011908977809683907,-0.0016395211577906867,-0.00014222826403956213
-0.00037265899800673096,-0.005289987057319101,0.01135968549524388
-0.00038999856452725216,-0.005499861448179936,0.011341464753078035
-0.0006344373477761209,-0.00949383806568503,0.010995189419587107
-0.0007641921963188351,-0.011864279633538475,0.017812467294521166
-0.00082543509074932,-0.013076553348244278,0.02122398266358155
-0.0008760124534278649,-0.014223152062637912,0.02464121770847612
-0.000875786647579818,-0.014126208475938623,0.024649602596011663
-0.0009575199037744113,-0.016356644269369083,0.031489558745697095
-0.0009638608118506779,-0.016376784236524725,0.03148779889063726
-0.0009651705405124027,-0.016409701760125534,0.0314849476660144
-0.0009978154458869508,-0.017587140098080434,0.034889161820180085
-0.001054005445336798,-0.01988712398657042,0.04172316683297809
-0.0010771550903335158,-0.021132096620923108,0.045131964552182754
-0.0011083022838431944,-0.023493039096743683,0.05195033595248162
-0.001135708200110622,-0.026991843364722545,0.06219720412645505
-0.0011427081379495178,-0.02712059375399791,0.06218605996148232
-0.00114091296220091,-0.0283051817384412,0.06560009613933034
-0.0011252495023620637,-0.030633402432678567,0.0724213127978081
-0.0010961054841508472,-0.03299538990303376,0.07924999452463517
-0.0010546808353891748,-0.03532644974075997,0.08608133586191655
-0.0010304318530587006,-0.03650513741372493,0.0894854629933194
-0.0010311621224205394,-0.03654469163183878,0.08948204227667964
-0.0010231020888630514,-0.036803117737029316,0.08945966408591839
-0.0009552695450829704,-0.03904589693665751,0.09629858512977812
-0.0009535154183528728,-0.03914007728381706,0.09629043303293046
-0.0009103169272503072,-0.040321198021186354,0.09970469916381822
-0.00082054184910217,-0.04258407221109081,0.10654181533816103
-0.0008285056827051247,-0.04251335606198557,0.10654796027870479
-0.0008301953804196172,-0.04251231878539169,0.10654805632207481
-0.0008289072304559685,-0.042542929164394935,0.10654540450350486
-0.0007787846506208584,-0.04365719947704408,0.1099550184132853
-0.0007781459404365506,-0.04368572784298496,0.10995254925658364
-0.0007817961838846318,-0.04360794744846821,0.1099592889525108
-0.0007819335431524622,-0.043605809116897154,0.10995947438876144
-0.0007820235372614772,-0.04360576006219437,0.10995947899272066
-0.0007822387920620927,-0.04360597817292008,0.10995946100195647
-0.0007824716553394111,-0.04361361007417639,0.10995880207620812
-0.0007711160740080207,-0.04389004831379512,0.10993485507497597
-0.000771711789638682,-0.04389770104885889,0.10993419587363334
-0.0007728085046892027,-0.043898073567864876,0.10993416816534697
-0.0007749966308186253,-0.04390220849995346,0.10993381964042112
-0.0007740924722080504,-0.04404845062699846,0.10992117191710413
-0.0007766158598142563,-0.044052556921775156,0.10992082733710709
-0.0007787350362112847,-0.044051312880549066,0.10992094367259544
-0.0007847141914363877,-0.04399868120033589,0.10992551898738011
-0.0007809201963788068,-0.04405948832400355,0.10992024582594431
-0.0006658055589589482,-0.04632480513886578,0.11675704405984685
-0.0006061611287012288,-0.04749771164131767,0.12017195014732268
-0.0006271176256346688,-0.047312729526925626,0.12018804061796454
-0.0006251338112673682,-0.04736991301281876,0.12018308884538607
-0.00048815405521244207,-0.04963170143988609,0.12700966036829017
-0.0004117698454634349,-0.05084010269006616,0.13042141023110346
-0.00033625724664945625,-0.05197587053548491,0.13383943842852783
-0.0003718616195614907,-0.05153273082157136,0.13387792140993587
-0.00019972053767562797,-0.05384332566860664,0.14071048321887755
7.804736913339818e-05,-0.05727922118406116,0.1509513662716292
0.0001854214402199245,-0.05855007939575301,0.15435753262266155
0.0003979854202649742,-0.06084389588261172,0.16119123821434295
0.0005187392925306382,-0.06207861574667366,0.16458998796739618
0.0007558669969645532,-0.06436916635194069,0.17142378394349092
0.0008892933078877924,-0.06560574900068249,0.17483266753264823
0.001147206896133481,-0.06788894947906625,0.1816564761412151
0.0012794688514522448,-0.06905752223532972,0.1850712404098846
0.0012497007957333293,-0.06889863829755985,0.18508520517733407
0.0013793130168823428,-0.07000433723733808,0.18850537974668718
0.001375505791978839,-0.07001950785713937,0.1885041167411762
0.0012943210394120031,-0.06944220895742076,0.18855458252094764
0.0012887827983328807,-0.06942632734077014,0.18855600550916488
0.0012869786754541228,-0.06941188024587228,0.18855726605921272
0.001228349045197587,-0.06890243602631221,0.1886016642378482
0.0012379378169700501,-0.06872790541699823,0.1886165674145949
0.0006442862172668667,-0.06301266053556288,0.17154154581722503
0.0001502150759279344,-0.057272611429427404,0.15446775795291712
0.00023383128286017738,-0.05649858536488503,0.15453387904465446
-9.330890166272277e-05,-0.04694784922048891,0.127237488379279
-0.00042659794540636075,-0.024932629607425698,0.06236558709652457
9.676242228431047e-05,-0.0038487388821710255,-0.00034898669713308387
-0.00022966916797254137,-0.0032461922134174237,-0.00029895287657544613
-0.00037290282367598645,-0.0032239581981349163,-0.00029790163798106814
-0.00044775024353901216,-0.0033553268076594667,-0.00030970045258925995
-0.00047466951486933905,-0.003356387289413916,-0.000309954462067919
-0.000487393779360951,-0.003325775453056836,-0.00030738684407400024
-0.0004295943345327111,-0.0022468374464004646,-0.000213831021068536
-0.00043553923826852875,-0.002216567628349444,-0.000211254037656823
-0.00043880742943025263,-0.0022155062541603827,-0.0002111830097999429
-0.00044067289068955897,-0.0022153290696644086,-0.00021117949159822283
-0.00044290230783806885,-0.002214508524316565,-0.00021112270205801099
-0.0004461306421267177,-0.0021904274196925142,-0.00020906305999546397
-0.00039564141324659744,-0.0013285199305076926,-0.00013429462371612725
-0.0004008216110064126,-0.0013031574720215834,-0.0001321380829056408
-0.0004041329881297189,-0.0012615833958520715,-0.0001285691773978704
-0.00030475550499506283,0.00020691545118623045,-1.0882952190919168e-06
-0.00030863386241671394,0.00024830428529997535,2.4584417400065563e-06
-0.00031041005146965233,0.0002639241680165887,3.794791146345806e-06
-0.0002706667260631852,0.0007817674492746742,4.878283890997162e-05
-0.00027010173326894477,0.0007958797415899403,5.000519417766876e-05
-0.0002697677188353923,0.0007889678123085988,4.941082650341214e-05
-0.00028798156954799403,0.0005262653520672927,2.6602123049517082e-05
-0.00028767887775330014,0.0004951536098224815,2.3918124920174174e-05
-0.00035188750467989965,-0.0003645242064291701,-5.075365664715701e-05
-0.0003531064978029705,-0.0003884436041080458,-5.282745137346898e-05
-0.00035494202809399476,-0.0003958163271161609,-5.347655104111532e-05
-0.0003787485974875561,-0.0006429424007666067,-7.497822781389874e-05
-0.0003815153027449721,-0.0006493291749263485,-7.554836030206267e-05
-0.0003829952413958039,-0.000640008680350858,-7.475336198091476e-05
-0.0003609632851565224,-0.00030078897393142533,-4.530997657523581e-05
-0.0003626085815191364,-0.00029130392608025206,-4.4502068854690865e-05
-0.0003651848820167561,-0.00029228608535144233,-4.460440124248218e-05
-0.0003743573429753526,-0.00034395458295078367,-4.912870038068817e-05
-0.0003776126911112475,-0.00033883535689821904,-4.8708698363089216e-05
-0.00036554495274618146,-0.00011077992148830372,-2.8931901305493206e-05
-0.0003676506415888356,-0.00010416135027811067,-2.8374752583110563e-05
-0.00036910305840887606,-9.877448722773521e-05,-2.791949896972626e-05
-0.00035751406889034207,8.528696005435466e-05,-1.1944968540372703e-05
-0.0003589766343286294,9.050137074779835e-05,-1.1504759466486426e-05
-0.0003614808850516045,9.082195552269251e-05,-1.1494341049083621e-05
