S.no,X,Y,Z_theta
1,0.8725291882824922,0.09584816684943169,-0.1513455533935342
2,0.8725291882824922,0.09584816684943169,-0.1513455533935342
3,0.8725291882824922,0.09584816684943169,-0.1513455533935342
4,0.8725291882824922,0.09584816684943169,-0.1513455533935342
5,0.8725291882824922,0.09584816684943169,-0.1513455533935342
6,0.8725291882824922,0.09584816684943169,-0.1513455533935342
7,0.8725291882824922,0.09584816684943169,-0.1513455533935342
8,0.8725291882824922,0.09584816684943169,-0.1513455533935342
9,0.8725283985769157,0.09584769906060864,-0.15134651244280412
10,0.8725283985769157,0.09584769906060864,-0.15134651244280412
11,0.8725283985769157,0.09584769906060864,-0.15134651244280412
12,0.8725283985769157,0.09584769906060864,-0.15134651244280412
13,0.8725283985769157,0.09584769906060864,-0.15134651244280412
14,0.8725283985769157,0.09584769906060864,-0.15134651244280412
15,0.8725283985769157,0.09584769906060864,-0.15134651244280412
16,0.8725283985769157,0.09584769906060864,-0.15134651244280412
17,0.8725283985769157,0.09584769906060864,-0.15134651244280412
18,0.8725283985769157,0.09584769906060864,-0.15134651244280412
19,0.8725283985769157,0.09584769906060864,-0.15134651244280412
20,0.8725283985769157,0.09584769906060864,-0.15134651244280412
21,0.8725283985769157,0.09584769906060864,-0.15134651244280412
22,0.8725283985769157,0.09584769906060864,-0.15134651244280412
23,0.8725283985769157,0.09584769906060864,-0.15134651244280412
24,0.8725283985769157,0.09584769906060864,-0.15134651244280412
25,0.8725283985769157,0.09584769906060864,-0.15134651244280412
26,0.8725283985769157,0.09584769906060864,-0.15134651244280412
27,0.8725283985769157,0.09584769906060864,-0.15134651244280412
28,0.8725283985769157,0.09584769906060864,-0.15134651244280412
29,0.8725283985769157,0.09584769906060864,-0.15134651244280412
30,0.8725283985769157,0.09584769906060864,-0.15134651244280412
31,0.8725283985769157,0.09584769906060864,-0.15134651244280412
32,0.8725283985769157,0.09584769906060864,-0.15134651244280412
33,0.8725283985769157,0.09584769906060864,-0.15134651244280412
34,0.8725283985769157,0.09584769906060864,-0.15134651244280412
35,0.8725283985769157,0.09584769906060864,-0.15134651244280412
36,0.8725283985769157,0.09584769906060864,-0.15134651244280412
37,0.8725283985769157,0.09584769906060864,-0.15134651244280412
38,0.8725283985769157,0.09584769906060864,-0.15134651244280412
39,0.8725283985769157,0.09584769906060864,-0.15134651244280412
40,0.8725283985769157,0.09584769906060864,-0.15134651244280412
41,0.8725283985769157,0.09584769906060864,-0.15134651244280412
42,0.8725283985769157,0.09584769906060864,-0.15134651244280412
43,0.8725283985769157,0.09584769906060864,-0.15134651244280412
44,0.8725283985769157,0.09584769906060864,-0.15134651244280412
45,0.8725283985769157,0.09584769906060864,-0.15134651244280412
46,0.8725283985769157,0.09584769906060864,-0.15134651244280412
