X-coordinate,Y-Coordinate,Yaw angle 
-0.365960468528729,-0.033313372217368,-0.0842671850685
-0.35875903225917,-0.035024821225318,-0.084184727599036
-0.353706912562263,-0.036250042202429,-0.084183088293593
-0.348634873275777,-0.037351801883774,-0.084200724097785
-0.345077650416137,-0.038162456619881,-0.084274368431617
-0.343990849044289,-0.038590071264928,-0.084414664804084
-0.34254120325616,-0.039039181124286,-0.084539267692437
-0.341239103420743,-0.039448783618949,-0.084657346792079
-0.339959498191633,-0.039839302154071,-0.08476773236693
-0.339377899526363,-0.04012350896782,-0.084890566722859
-0.341205839121657,-0.040087798563391,-0.085056406394228
-0.342785424543119,-0.040088389472762,-0.085190596359212
-0.343718865110857,-0.040175171645733,-0.085277877097938
-0.34340023325897,-0.04042046234952,-0.085314432996144
-0.343905977050869,-0.04055836884506,-0.085350373023141
-0.344839060624475,-0.040645909390444,-0.08537443639959
-0.345738563753948,-0.040743519319094,-0.085369189118231
-0.345786825001548,-0.040950591436202,-0.085323459986568
-0.346712575221316,-0.041053332320426,-0.085268077684303
-0.347468278962216,-0.041187360458698,-0.085176521032055
-0.347027647221484,-0.041476024337764,-0.085034987099274
-0.346635605676915,-0.041765568199049,-0.084865096610198
-0.346016553719129,-0.042093066802735,-0.084663770308527
-0.345052078820081,-0.042474318253272,-0.08442341024116
-0.343019499609542,-0.042994493512591,-0.084144124833392
-0.340739813738779,-0.043554983433798,-0.083833045041864
-0.338239595166814,-0.044154090547827,-0.083479872151717
-0.334589112560972,-0.04490040735078,-0.083088650725415
-0.330240635165306,-0.045737999697664,-0.082648902666124
-0.324632053319569,-0.046731379754625,-0.082198736509974
-0.318312338756237,-0.047816607721679,-0.081710716716041
-0.311061452185494,-0.049018936106454,-0.081232456385055
-0.302851406144752,-0.050342861609517,-0.080739394984266
-0.293483529814584,-0.051808539418826,-0.080247197553094
-0.282653488094279,-0.053446541406636,-0.079752633650443
-0.270326596979119,-0.055255355818574,-0.079272817139543
-0.256995060000874,-0.057178807475845,-0.078843114622596
-0.24272102630345,-0.059212410644203,-0.078478799136522
-0.226356673266647,-0.061477061126857,-0.078164644606443
-0.208154462556385,-0.063937102868774,-0.077936895643482
-0.188801376656231,-0.066514353228681,-0.077831379343746
-0.168833743675275,-0.069149453759994,-0.077871370018549
-0.148395307128327,-0.071820700534929,-0.078068996868543
-0.127794110166734,-0.074483437303771,-0.078435828930627
-0.105963569148098,-0.077185790840243,-0.078977681122696
-0.085415647062264,-0.079653534696139,-0.07971172270106
-0.066591682175187,-0.081720240901325,-0.08062571554333
-0.049710169142043,-0.083077193636355,-0.081711329137171
-0.039854460914899,-0.083215129805943,-0.082927753906088
-0.04023134841126,-0.083818881397838,-0.084131419761638
-0.051324865429051,-0.084612601947488,-0.085210965039723
-0.059514848286016,-0.084441387724995,-0.086198756261768
-0.06366216572971,-0.084214934384037,-0.087124944457246
-0.064099491730433,-0.084211657149355,-0.08801923082328
-0.061630089655301,-0.084463118498579,-0.088911779683715
-0.056738498582968,-0.084891012948224,-0.089829841284166
-0.050891717014271,-0.085380752975936,-0.090789765653405
-0.043971179950771,-0.0856695100647,-0.091807272303177
-0.036126376189011,-0.085141458226549,-0.092909717826874
-0.034506979262546,-0.083192071357805,-0.094054095129322
-0.047291351955163,-0.075527988457932,-0.095241861341157
-0.067596353479252,-0.069392621309894,-0.096323695477353
-0.084896818126976,-0.066087622053642,-0.097243691083104
-0.100903227819745,-0.063582994679994,-0.098003974268774
-0.108491955262017,-0.062475475414796,-0.098629082152665
-0.110727374043933,-0.061784577276323,-0.099187031371955
-0.105391895482768,-0.061839130396033,-0.099748068336629
-0.091817111711551,-0.063095302188629,-0.100414946551938
-0.073149408335186,-0.066304294925741,-0.10127435039224
-0.078218922460855,-0.068232865296613,-0.102116387125175
-0.138197231166141,-0.064287904995005,-0.102649900028755
-0.204867475528079,-0.060274215488273,-0.102723969475263
-0.269819202260794,-0.056373944139859,-0.102256771227463
-0.332320855357753,-0.052458831444966,-0.10121144044976
-0.389524528146407,-0.048798092492195,-0.099555023532849
-0.442641864416679,-0.045314327843593,-0.097285696570754
-0.491421560076752,-0.042051479047766,-0.09440145249944
-0.534573335535601,-0.039156000494434,-0.090962788457093
-0.575511779664721,-0.036307843997393,-0.086928894240044
-0.611904608955112,-0.033729109891263,-0.082384368799418
-0.644299286859659,-0.03138153464101,-0.077359944291456
-0.672853890061418,-0.029269439566292,-0.071917412088811
-0.698361326324884,-0.02732152405169,-0.066055920436598
-0.720718039334968,-0.025549907088794,-0.059808934357936
-0.739742597744297,-0.023973923025437,-0.053203871976559
-0.755440661903113,-0.022589714714935,-0.046246704917961
-0.767128942271356,-0.021501339391421,-0.039104747268601
-0.775272597177485,-0.020647463804017,-0.031666980124901
-0.779401281826013,-0.020102133574972,-0.024092318679557
-0.779454632275815,-0.019860423466397,-0.016328312307409
-0.775454642659013,-0.019938543313447,-0.008493131168196
-0.767682410595357,-0.020327635103704,-0.000656539032907
-0.755826043612965,-0.021071048200887,0.007141619229824
-0.738177781055141,-0.022281720265148,0.015032106878531
-0.717139289787631,-0.023798717160819,0.022695859238109
-0.692276475332482,-0.025652095116424,0.030171752575747
-0.664315450863607,-0.027784199458344,0.037369808292297
-0.633906482638999,-0.030145187791986,0.044230718107237
-0.600115844258857,-0.032804357517533,0.050767821266104
-0.564601714872028,-0.035623792293447,0.056883997908035
-0.527840509887042,-0.03856593459277,0.062552969488237
-0.488646011211272,-0.04172592854298,0.067786835659326
-0.448850931755989,-0.044952633138102,0.072519394060744
-0.40739494159574,-0.048328191945136,0.076760602932283
-0.367738610170801,-0.051556386360858,0.080457994568859
-0.328912134735973,-0.054724494267517,0.083649593618048
-0.288143376668312,-0.058061443152078,0.086354557339791
-0.25143879442579,-0.06104545722271,0.088544684125603
-0.213155788635001,-0.064176386224413,0.090269079906175
-0.17973190465862,-0.066889917870976,0.091534579601731
-0.144413575595071,-0.069879608856452,0.092370535813194
-0.108484713335978,-0.073159741353986,0.092759442417311
-0.0741864429793,-0.076842213050226,0.09272158956875
-0.042707796228086,-0.081578472141498,0.092312961842591
-0.063180756569841,-0.07989871240732,0.092111703215567
-0.154317741920652,-0.072899538847379,0.092686743582731
-0.242174810862671,-0.066153616832735,0.094115292411628
-0.329912188939829,-0.05937445761593,0.096374879031059
-0.425946623128055,-0.051832594533052,0.099460101627063
-0.517428400437004,-0.0446595731415,0.103401630876076
-0.616865689491631,-0.036812799482825,0.108142758732998
-0.713547670286515,-0.029228146822326,0.113686865314392
-0.81978460886741,-0.020817238885681,0.120022490928395
-0.920524619265441,-0.012909663281867,0.127134760383682
-1.02114563192173,-0.005094882922261,0.13499937562587
-1.12272122209859,0.002764308282522,0.143633746853631
-1.22123592470644,0.010358259192718,0.153110871397534
-1.30560058922125,0.016611155817395,0.163323671402212
-1.38001238145276,0.021818958736709,0.174473967584049
-1.43829247549659,0.025332592493811,0.186643744305519
-1.46850436387939,0.025689361718397,0.199770368016596
-1.46850857531217,0.022005615776942,0.214139517711811
-1.42961603871851,0.012363650440921,0.229962617958786
-1.32978168149571,-0.006965595689171,0.247276759872989
-1.13251955686462,-0.040476822967198,0.265654935525579
-0.770660389940683,-0.088443240417116,0.282570045439407
-0.200986305124362,-0.131974183199539,0.288937266495295
0.052250699085541,-0.416005437088276,0.288719992592785
0.285897888255042,-0.784348329868282,0.288647623710611
