aruco_id,Timestamp,score,p_x,p_y,p_z,o_x,o_y,o_z,o_w,x_linear,y_linear,z_linear,x_angular,y_angular,z_angular
12,2022-05-17 15:47:56,0.9998892447940855,0.06815957041742642,-0.1485340750867289,0.5663373230964007,0.6519771986161321,0.6570256450080724,-0.27227947436465116,0.262881954736525,0.08674345314502716,0.0,0.0,0.0,0.0,0.0
12,2022-05-17 15:47:56,0.9998301701831779,0.06817751512701281,-0.1485229560214126,0.5662334109199898,0.6519163379383894,0.6569901102063925,-0.27239706654596474,0.26299985086905453,0.15,0.0,0.0,0.0,0.0,0.0
12,2022-05-17 15:47:56,0.9998543943033501,0.0681463009628329,-0.14858695166154787,0.5665346351912194,0.652050861903383,0.6571853204707659,-0.2719179378017927,0.2626742529263434,0.15,0.0,0.0,0.0,0.0,0.0
12,2022-05-17 15:47:56,0.9995255912100407,0.06808582764650703,-0.1480742999193335,0.5663797897653411,0.6517391108369778,0.6573007557541316,-0.2718851807316073,0.26319250823116963,0.15,0.0,0.0,0.0,0.0,0.0
12,2022-05-17 15:47:56,0.9982041536740904,0.06766446710936387,-0.1461363949761845,0.5664931847183939,0.6511720652408732,0.6572719067653499,-0.27320369246885745,0.26330272396684284,0.15,0.0,0.0,0.0,0.0,0.0
12,2022-05-17 15:47:56,0.9988121536076606,0.06701371995140884,-0.1456590801091644,0.5645097322171378,0.6524964166193561,0.6566405434464123,-0.2715364092564966,0.26332413761254114,0.15,0.0,0.0,0.0,0.0,0.0
12,2022-05-17 15:47:56,0.99890879525952,0.0672376704515684,-0.14353876356044767,0.5620615008159601,0.6519485041070575,0.6564883137741272,-0.2727536696680337,0.2638023456173096,0.15,0.0,0.0,0.0,0.0,0.0
12,2022-05-17 15:47:56,0.9994312832319706,0.06772390513723196,-0.13976902451479983,0.5601224131626902,0.6513972678815136,0.6568811890163962,-0.27227997133157295,0.264673988379257,0.15,0.0,0.0,0.0,0.0,0.0
12,2022-05-17 15:47:56,0.9998647335939647,0.06811240495353647,-0.13747865484623656,0.5571901867381138,0.6520416793475453,0.6562806038150679,-0.2725154200102087,0.26433456699119456,0.15,0.0,0.0,0.0,0.0,0.0
12,2022-05-17 15:47:56,0.9994196533467156,0.06890824728778698,-0.13508224398233745,0.5547296017571958,0.6515676717355489,0.6571079740855146,-0.2720439095645953,0.26393330750618976,0.15,0.0,0.0,0.0,0.0,0.0
12,2022-05-17 15:47:56,0.9991676080926036,0.06908333729117265,-0.13213707311758174,0.5514263054791224,0.6514321157503155,0.6573318872751808,-0.27238848366365276,0.26335432881905046,0.15,0.0,0.0,0.0,0.0,0.0
12,2022-05-17 15:47:56,0.9999403605354668,0.06911908237114313,-0.12889063387852978,0.547654843132807,0.6517176296496917,0.6565429540909273,-0.2733470600426152,0.2636225813609388,0.15,0.0,0.0,0.0,0.0,0.0
12,2022-05-17 15:47:56,0.9995651443309631,0.06985255563511406,-0.12519241353691637,0.5455589875597178,0.6520964479029767,0.6567924970308099,-0.2722349333747382,0.2632147023378559,0.15,0.0,0.0,0.0,0.0,0.0
12,2022-05-17 15:47:56,0.999221905105052,0.07010054431512336,-0.12260051508214018,0.5402710550293034,0.6520966753126413,0.6563762050643561,-0.27239000506446315,0.26409068255524654,0.15,0.0,0.0,0.0,0.0,0.0
12,2022-05-17 15:47:56,0.9997121167871881,0.0707260377276356,-0.12049556923798349,0.5379530766451779,0.6513584490427193,0.6574841631240279,-0.27309218641683114,0.2624259968445098,0.15,0.0,0.0,0.0,0.0,0.0
12,2022-05-17 15:47:56,0.9998805219687906,0.07081198045364424,-0.11495274177252972,0.5350628199361068,0.6511298263662854,0.6570043607699513,-0.27387629004983327,0.263376150959077,0.15,0.0,0.0,0.0,0.0,0.0
12,2022-05-17 15:47:56,0.9988635753963574,0.07158971832476507,-0.11164350147461567,0.5316461094553064,0.6517188903596691,0.6567991752230434,-0.27267438708164266,0.2636778526997332,0.15,0.0,0.0,0.0,0.0,0.0
12,2022-05-17 15:47:56,0.9998727026272105,0.07173680105980342,-0.10923392573468126,0.5275176982948333,0.6507825490950895,0.6574449695377783,-0.2740844569175741,0.26291804102983435,0.15,0.0,0.0,0.0,0.0,0.0
12,2022-05-17 15:47:56,0.9999891878643492,0.07177140825682508,-0.10493940733332556,0.5248378606296071,0.6511023589368156,0.6564789374350894,-0.27521013721991866,0.2633638229947381,0.15,0.0,0.0,0.0,0.0,0.0
12,2022-05-17 15:47:56,0.9999318198570385,0.07258574950132557,-0.09910357909192245,0.5177065291813193,0.651483578121775,0.656967572569932,-0.27343500441494795,0.26305142917273405,0.15,0.0,0.0,0.0,0.0,0.0
12,2022-05-17 15:47:56,0.9997351760112864,0.07281979589935655,-0.09483962199066535,0.5146678838510429,0.6516363758024258,0.6562797117575322,-0.27454278808986154,0.26323607498664686,0.15,0.0,0.0,0.0,0.0,0.0
12,2022-05-17 15:47:56,0.9996018202048975,0.07291156567238205,-0.09216452725297056,0.5107550141321777,0.6518630322679144,0.6564092647196194,-0.2739145633405913,0.26300622871457235,0.15,0.0,0.0,0.0,0.0,0.0
12,2022-05-17 15:47:56,0.9998770972264123,0.0735879294763055,-0.08888120331782651,0.5077035806043946,0.651240038114424,0.6569083890016172,-0.27388920703931025,0.26332960996325805,0.15,0.0,0.0,0.0,0.0,0.0
12,2022-05-17 15:47:56,0.999800085019345,0.07382132270374997,-0.08473622036942091,0.5048173739912256,0.6511379983492709,0.6568292612749906,-0.27470292549143266,0.26293141950916327,0.15,0.0,0.0,0.0,0.0,0.0
