S.no,aruco_id,Timestamp,score,p_x,p_y,p_z,o_x,o_y,o_z,o_w,x_linear,y_linear,z_linear,x_angular,y_angular,z_angular
1,12,2022-05-17 15:52:55,0.9744195388393884,0.044349484567050075,-0.02757251828973554,0.6584137019801511,0.6299076552763018,0.6182430739660248,-0.3265255982743016,0.33819059861114037,-,-,-,-,-,-
2,12,2022-05-17 15:52:55,0.9744740018864477,0.04437462815444542,-0.02759982305796393,0.65822165959455,0.6293166795334919,0.6184521494918388,-0.3270952443480632,0.33835803045700774,-,-,-,-,-,-
3,12,2022-05-17 15:52:55,0.9716434589825367,0.04437011611294403,-0.027575732707534533,0.6580902348954811,0.6291714140571073,0.6182789750318545,-0.3273709114541925,0.33867791055897156,-,-,-,-,-,-
4,12,2022-05-17 15:52:56,0.971634270137576,0.044347823094376,-0.02756202185821778,0.6584585086686472,0.6293314237347344,0.6183264718155337,-0.3275765549919889,0.3380945636530505,-,-,-,-,-,-
5,12,2022-05-17 15:52:56,0.9724674916525196,0.044340812633893945,-0.027592107129449477,0.6585424054861508,0.629470736037754,0.6182175921710487,-0.3271593398437488,0.3384381295825307,-,-,-,-,-,-
6,12,2022-05-17 15:52:56,0.9727829112037405,0.044342385661401015,-0.027555190147702253,0.6583675756894876,0.6295352342795192,0.61834724911527,-0.32687242292729435,0.3383585190915832,-,-,-,-,-,-
7,12,2022-05-17 15:52:56,0.973192296943267,0.04434664922253358,-0.027591124248518638,0.6586611812473058,0.6297918048908423,0.6182225238797822,-0.32699101048012463,0.33799419007615306,-,-,-,-,-,-
8,12,2022-05-17 15:52:56,0.9695818316762148,0.044345017323536885,-0.027525546732165104,0.6582666762779217,0.6294031701210717,0.6182874563851423,-0.32718020859092595,0.33841598931601063,-,-,-,-,-,-
9,12,2022-05-17 15:52:56,0.9738858858126804,0.04429616649760475,-0.027622633730550853,0.6583857170272385,0.6297389033651544,0.6181197268087305,-0.32686324244542414,0.3384041040773843,-,-,-,-,-,-
10,12,2022-05-17 15:52:56,0.9729882009203041,0.04434540870391593,-0.02759930317004038,0.6581932858087689,0.6291995043212875,0.6182171632298654,-0.3272792427289362,0.33882712425164285,-,-,-,-,-,-
11,12,2022-05-17 15:52:56,0.9684118872506866,0.04436137810333566,-0.02750766692379718,0.6584487865583045,0.6294617063223318,0.6183918238014453,-0.32720189571495223,0.33809530012977457,-,-,-,-,-,-
12,12,2022-05-17 15:52:56,0.9760106327435492,0.04431829327885029,-0.02762217359783701,0.6586292421778838,0.6297088986463751,0.618265157208203,-0.3267801173562887,0.33827452349902976,-,-,-,-,-,-
13,12,2022-05-17 15:52:56,0.9708181368306338,0.0443518102752668,-0.027588320077862476,0.6582498307746896,0.6292505049252456,0.6182366927522517,-0.3271479527829535,0.33882356880241365,-,-,-,-,-,-
14,12,2022-05-17 15:52:56,0.9706774308346878,0.04433908433095115,-0.027530568128269216,0.6579669357217443,0.6293915159946527,0.6181977576830626,-0.32725379717790976,0.33853035938040454,-,-,-,-,-,-
15,12,2022-05-17 15:52:56,0.9753443583879157,0.04436562715053055,-0.027568693082238513,0.6580292600201051,0.6293144913483065,0.6183140755636519,-0.3271610489863644,0.3385507686670208,-,-,-,-,-,-
16,12,2022-05-17 15:52:56,0.9697847209438588,0.04432616682880947,-0.02752971642102576,0.6581309711963725,0.6291540465979909,0.6183895568934451,-0.32711751969029784,0.33875311051880996,-,-,-,-,-,-
17,12,2022-05-17 15:52:56,0.9704907859295715,0.04435122948577072,-0.027568613380459264,0.6583316158342167,0.6295008633754938,0.6182231616839783,-0.3273283113237632,0.33820845934557436,-,-,-,-,-,-
18,12,2022-05-17 15:52:56,0.9706579770470469,0.04435170425587133,-0.027590111436249214,0.6585854294389221,0.6294119702195604,0.6183879812021189,-0.3270465499508957,0.33834513534897376,-,-,-,-,-,-
19,12,2022-05-17 15:52:56,0.9719491512463334,0.04436473889885935,-0.027558279452152105,0.657974775438381,0.6292802175848425,0.6183149830640506,-0.32739734403365206,0.33838435039845827,-,-,-,-,-,-
20,12,2022-05-17 15:52:56,0.9740096981755817,0.0443318309709714,-0.027580332346161487,0.6582448268151726,0.6291442061933307,0.6185069079309161,-0.3273565244544245,0.33832599449675865,-,-,-,-,-,-
21,12,2022-05-17 15:52:56,0.9715900089334716,0.04437250200935613,-0.027593911596314847,0.6584173665893541,0.6295223915831393,0.6182311898898872,-0.32742263129645843,0.33806238308584713,-,-,-,-,-,-
22,12,2022-05-17 15:52:56,0.9766737935019795,0.044388965684101375,-0.027570109808910667,0.657688242919423,0.6294347427311199,0.6182132766654869,-0.32698864311491366,0.33867783581362226,-,-,-,-,-,-
23,12,2022-05-17 15:52:56,0.9766737935019795,0.044388965684101375,-0.027570109808910667,0.657688242919423,0.6294347427311199,0.6182132766654869,-0.32698864311491366,0.33867783581362226,0.0,0.0,0.0,0.0,0.0,0.0
24,12,2022-05-17 15:52:56,0.9706162736006858,0.04433031764048854,-0.02753684910896421,0.6582476542422186,0.6292982616267041,0.6182483975747733,-0.3274476491697086,0.33842377851307204,0.0,0.0,0.0,0.0,0.0,0.0
25,12,2022-05-17 15:52:56,0.9716254176371185,0.04434929282595272,-0.027493857867392543,0.6580387261674449,0.6294258230788037,0.6183245763710483,-0.3270367716622965,0.33844468008499884,0.0,0.0,0.0,0.0,0.0,0.0
26,12,2022-05-17 15:52:56,0.9716254176371185,0.04434929282595272,-0.027493857867392543,0.6580387261674449,0.6294258230788037,0.6183245763710483,-0.3270367716622965,0.33844468008499884,0.0,0.0,0.0,0.0,0.0,0.0
