S.no,X,Y,Z_theta
1,0.3668717100027065,0.44711363928736225,-0.15250598122771794
2,0.3668717100027065,0.44711363928736225,-0.15250598122771794
3,0.3668717100027065,0.44711363928736225,-0.15250598122771794
4,0.3668717100027065,0.44711363928736225,-0.15250598122771794
5,0.3668717100027065,0.44711363928736225,-0.15250598122771794
6,0.3668717100027065,0.44711363928736225,-0.15250598122771794
7,0.3668717100027065,0.44711363928736225,-0.15250598122771794
8,0.3668717100027065,0.44711363928736225,-0.15250598122771794
9,0.3668717100027065,0.44711363928736225,-0.15250598122771794
10,0.3668717100027065,0.44711363928736225,-0.15250598122771794
11,0.3668717100027065,0.44711363928736225,-0.15250598122771794
12,0.3668717100027065,0.44711363928736225,-0.15250598122771794
13,0.3668717100027065,0.44711363928736225,-0.15250598122771794
14,0.3668717100027065,0.44711363928736225,-0.15250598122771794
15,0.3668717100027065,0.44711363928736225,-0.15250598122771794
16,0.3668717100027065,0.44711363928736225,-0.15250598122771794
17,0.3668717100027065,0.44711363928736225,-0.15250598122771794
18,0.3668717100027065,0.44711363928736225,-0.15250598122771794
19,0.3668717100027065,0.44711363928736225,-0.15250598122771794
20,0.3668717100027065,0.44711363928736225,-0.15250598122771794
21,0.3668717100027065,0.44711363928736225,-0.15250598122771794
22,0.3668717100027065,0.44711363928736225,-0.15250598122771794
23,0.3668717100027065,0.44711363928736225,-0.15250598122771794
24,0.3668717100027065,0.44711363928736225,-0.15250598122771794
25,0.3668717100027065,0.44711363928736225,-0.15250598122771794
26,0.3668717100027065,0.44711363928736225,-0.15250598122771794
27,0.3668717100027065,0.44711363928736225,-0.15250598122771794
28,0.3668717100027065,0.44711363928736225,-0.15250598122771794
29,0.3668717100027065,0.44711363928736225,-0.15250598122771794
30,0.3668717100027065,0.44711363928736225,-0.15250598122771794
31,0.3668717100027065,0.44711363928736225,-0.15250598122771794
32,0.3668717100027065,0.44711363928736225,-0.15250598122771794
33,0.3668717100027065,0.44711363928736225,-0.15250598122771794
34,0.3668717100027065,0.44711363928736225,-0.15250598122771794
35,0.3668717100027065,0.44711363928736225,-0.15250598122771794
36,0.3668717100027065,0.44711363928736225,-0.15250598122771794
37,0.3668717100027065,0.44711363928736225,-0.15250598122771794
38,0.3668717100027065,0.44711363928736225,-0.15250598122771794
39,0.3668717100027065,0.44711363928736225,-0.15250598122771794
40,0.3668717100027065,0.44711363928736225,-0.15250598122771794
41,0.3668717100027065,0.44711363928736225,-0.15250598122771794
42,0.3668717100027065,0.44711363928736225,-0.15250598122771794
43,0.3668717100027065,0.44711363928736225,-0.15250598122771794
44,0.3668717100027065,0.44711363928736225,-0.15250598122771794
45,0.3668717100027065,0.44711363928736225,-0.15250598122771794
46,0.3668717100027065,0.44711363928736225,-0.15250598122771794
47,0.3668717100027065,0.44711363928736225,-0.15250598122771794
48,0.3668717100027065,0.44711363928736225,-0.15250598122771794
49,0.3668717100027065,0.44711363928736225,-0.15250598122771794
50,0.3668717100027065,0.44711363928736225,-0.15250598122771794
51,0.3668717100027065,0.44711363928736225,-0.15250598122771794
52,0.3668717100027065,0.44711363928736225,-0.15250598122771794
53,0.3668717100027065,0.44711363928736225,-0.15250598122771794
54,0.3668717100027065,0.44711363928736225,-0.15250598122771794
55,0.3668717100027065,0.44711363928736225,-0.15250598122771794
56,0.3668717100027065,0.44711363928736225,-0.15250598122771794
57,0.3668717100027065,0.44711363928736225,-0.15250598122771794
58,0.3668717100027065,0.44711363928736225,-0.15250598122771794
59,0.3668717100027065,0.44711363928736225,-0.15250598122771794
60,0.3668717100027065,0.44711363928736225,-0.15250598122771794
61,0.3668717100027065,0.44711363928736225,-0.15250598122771794
62,0.3668717100027065,0.44711363928736225,-0.15250598122771794
63,0.3668717100027065,0.44711363928736225,-0.15250598122771794
64,0.3668717100027065,0.44711363928736225,-0.15250598122771794
65,0.3668717100027065,0.44711363928736225,-0.15250598122771794
66,0.3668717100027065,0.44711363928736225,-0.15250598122771794
67,0.3668717100027065,0.44711363928736225,-0.15250598122771794
