0,1,2
-0.21908147346834006,-2.4984733275000304,0.002838066570100341
-0.19919391704584227,-2.498355218296278,0.0029953790143501012
-0.19410353668709857,-2.4983247114470686,0.003000032406089929
-0.19410353668709857,-2.4983247114470686,0.003000032406089929
-0.18916177916607402,-2.498295047733738,0.00300448445035681
-0.1842185824893707,-2.4982653262639993,0.003008569431656408
-0.1842185824893707,-2.4982653262639993,0.003008569431656408
-0.17912387475260683,-2.4982346501265837,0.003012234965417739
-0.10920586004435702,-2.4978103436377848,0.003188428721731997
-0.10412266552417039,-2.4977775751238886,0.0032312015779222885
-0.10412266552417039,-2.4977775751238886,0.0032312015779222885
-0.0942397195527632,-2.497713688308139,0.003237254303140151
-0.08420700719349387,-2.497648661677165,0.0032463418642245945
-0.07926340112642857,-2.497616545743935,0.0032502941362875654
-0.07926340112642857,-2.497616545743935,0.0032502941362875654
-0.07416823593125951,-2.497583403507974,0.003253802092318026
-0.06922112740368716,-2.497551191810469,0.003256640128807435
-0.06922112740368716,-2.497551191810469,0.003256640128807435
-0.06922112740368716,-2.497551191810469,0.003256640128807435
-0.06427218536059244,-2.4975189420555113,0.0032589054404020003
-0.05917148005358065,-2.4974856828161687,0.003261170349730451
-0.05917148005358065,-2.4974856828161687,0.003261170349730451
-0.054219283574504736,-2.4974533668705403,0.003264196416704554
-0.049265210543232435,-2.4974210132014623,0.0032664876109125087
-0.044159117281307246,-2.4973876490176306,0.003268284345735323
-0.039201494462036156,-2.497355244302084,0.0032694966810815317
-0.039201494462036156,-2.497355244302084,0.0032694966810815317
-0.039201494462036156,-2.497355244302084,0.0032694966810815317
-0.034242481197524384,-2.497322826169298,0.0032701406138319496
-0.034242481197524384,-2.497322826169298,0.0032701406138319496
-0.024175652654152932,-2.4972570504661955,0.0032686035978119186
-0.019220435365613724,-2.497224727837966,0.003268601507174392
-0.014116894104271884,-2.497191463496968,0.0032804864562524455
-0.0091680739242092,-2.497158927148927,0.003361752299534621
-0.0042615275939778124,-2.497124878573116,0.0034666034976597714
-0.0042615275939778124,-2.497124878573116,0.0034666034976597714
0.0008285424706741982,-2.497089453623181,0.003488073704994844
0.0008285424706741982,-2.497089453623181,0.003488073704994844
0.010710088541035896,-2.497020464758417,0.0034956030692959834
0.020743436202373393,-2.4969502466506373,0.0035045682131104082
0.020743436202373393,-2.4969502466506373,0.0035045682131104082
0.025687459676396157,-2.4969155739230273,0.0035083930227164813
0.025687459676396157,-2.4969155739230273,0.0035083930227164813
0.025687459676396157,-2.4969155739230273,0.0035083930227164813
0.03078308705109732,-2.4968797978032566,0.003511754095051986
0.03078308705109732,-2.4968797978032566,0.003511754095051986
0.03078308705109732,-2.4968797978032566,0.003511754095051986
0.035730664451815816,-2.49684503110435,0.003514455098475165
0.035730664451815816,-2.49684503110435,0.003514455098475165
0.035730664451815816,-2.49684503110435,0.003514455098475165
0.04068008732502001,-2.4968102267398957,0.0035165543450783954
0.045781153925379764,-2.496774334948245,0.0035191856962368743
0.045781153925379764,-2.496774334948245,0.0035191856962368743
0.045781153925379764,-2.496774334948245,0.0035191856962368743
0.050733827372723965,-2.4967394616971346,0.0035220346367115848
0.055688375063927924,-2.4967045509819967,0.0035241816209289085
0.055688375063927924,-2.4967045509819967,0.0035241816209289085
0.06079493155272139,-2.4966685534169346,0.003525836790744401
0.06575294775039041,-2.4966335939970845,0.003526910386445671
0.07582117405501367,-2.4965626086459114,0.0035261556550593947
0.08573273553095015,-2.496492840969296,0.003526694974707324
0.09083609802192909,-2.496456890316139,0.003549678529017605
0.09083609802192909,-2.496456890316139,0.003549678529017605
0.09577479002990484,-2.4964214862376384,0.0036525295524369094
0.09577479002990484,-2.4964214862376384,0.0036525295524369094
0.1057736453301685,-2.4963464721271653,0.003762964291879942
0.11565538348665325,-2.496272071092147,0.003770197185413477
0.12074656642392503,-2.4962336705546466,0.0037748014865983206
0.12074656642392503,-2.4962336705546466,0.0037748014865983206
0.12568940621336355,-2.496196337660169,0.003778955149639326
0.12568940621336355,-2.496196337660169,0.003778955149639326
0.13063385677484354,-2.4961589492638048,0.0037826168836724468
0.13063385677484354,-2.4961589492638048,0.0037826168836724468
0.14067799885802926,-2.49608289485747,0.0037883471992724693
0.15072930474560975,-2.496006688187789,0.003793347746558475
0.15568247469506138,-2.4959690972459865,0.0037959401997972155
0.1606374897281375,-2.495931470709791,0.003797957814463886
0.16574449496877025,-2.495892675938998,0.003799488266307863
0.16574449496877025,-2.495892675938998,0.003799488266307863
0.1807707279565151,-2.4957785234489673,0.003799328634692261
0.18572699413441604,-2.49574091642867,0.003798711023662843
0.19068113719300747,-2.4957033727659197,0.003801915861921975
0.19578447698910123,-2.4956648244249986,0.0038450604614819555
0.19578447698910123,-2.4956648244249986,0.0038450604614819555
0.205621683199295,-2.495586430305812,0.004050347469219534
0.21071602707280102,-2.4955452360551718,0.004047986602315266
0.21071602707280102,-2.4955452360551718,0.004047986602315266
0.21565700684984884,-2.4955052419000903,0.0040511555602562015
0.22059763720396913,-2.495465202719612,0.004055662310179183
0.22059763720396913,-2.495465202719612,0.004055662310179183
0.22568914349856178,-2.495423891181729,0.004060200031437702
0.22568914349856178,-2.495423891181729,0.004060200031437702
0.23063237610735215,-2.4953837330675652,0.004064230260049835
0.23063237610735215,-2.4953837330675652,0.004064230260049835
0.24067382338145757,-2.4953020377632407,0.004070786122027912
0.25057264816805835,-2.495221392703608,0.004075210626033269
0.25057264816805835,-2.495221392703608,0.004075210626033269
0.25567447515737235,-2.4951797931739517,0.00407837319833859
0.26062812057907614,-2.49513937538076,0.004080808067080433
0.26062812057907614,-2.49513937538076,0.004080808067080433
0.27069103325257465,-2.4950572191562252,0.0040841015958611344
0.2756497520899754,-2.495016723017028,0.0040849268136692015
0.28571699836724074,-2.494934531091703,0.004083514191949089
0.28571699836724074,-2.494934531091703,0.004083514191949089
0.29067258365884163,-2.494894118372965,0.004083082538331107
0.29562628621791914,-2.494853784845894,0.004089764175911082
0.29562628621791914,-2.494853784845894,0.004089764175911082
0.3007284424634344,-2.4948122793937904,0.004161986329185393
0.31056342129642023,-2.494727575387656,0.004340506262030005
0.31056342129642023,-2.494727575387656,0.004340506262030005
0.31565589178381576,-2.49468340093007,0.004341649748555792
0.3205963455398427,-2.494640490602258,0.004345600865781857
0.3255372089947586,-2.4945975420031936,0.004350129554234035
0.3306290614485095,-2.4945532263868517,0.004354592146536189
0.3306290614485095,-2.4945532263868517,0.004354592146536189
0.33557269642215887,-2.4945101529898532,0.004358495357431992
0.33557269642215887,-2.4945101529898532,0.004358495357431992
0.34561505118171215,-2.494422541356255,0.004364754493063763
0.34561505118171215,-2.494422541356255,0.004364754493063763
0.35056403876181574,-2.494379323124684,0.004366980732167969
0.355514719994892,-2.494336070282119,0.0043692375016846875
0.36061699737476066,-2.494291466857805,0.004372344897875044
0.36557111302131323,-2.494248133145778,0.004374622681808984
0.37052703718892666,-2.49420476703348,0.004376367258041832
0.38059388285774626,-2.494116652344004,0.004378207774194929
0.38555282678198965,-2.494073251414071,0.004377263585926392
0.3906603251006714,-2.494028571877831,0.004376643510888763
0.39561531249966553,-2.493985276405767,0.004376801695817279
0.400568655391219,-2.4939420153711764,0.004389830026189633
0.4056652516612785,-2.4938972279943266,0.00449307492808901
0.4155021223505453,-2.493806303933262,0.004640499676686434
0.4155021223505453,-2.493806303933262,0.004640499676686434
0.42059264534372215,-2.4937590478709857,0.004644122576217715
0.425533049862887,-2.4937131469449847,0.00464831533693088
0.4304741721787249,-2.493667203179388,0.0046528052028258285
0.43556639185694124,-2.4936198003277785,0.004657168778671976
0.4405104382312612,-2.4935737310765274,0.004660935823495576
0.4405104382312612,-2.4935737310765274,0.004660935823495576
0.455503168834073,-2.49343382569641,0.004668950809932748
0.46045418089081286,-2.4933875777432233,0.004671612327983993
0.46555694383965873,-2.49333988600688,0.004674522775450155
0.47051152317513506,-2.4932935551298563,0.004676664619186928
0.48057612732308286,-2.4931994003011146,0.004679396853550986
0.48057612732308286,-2.4931994003011146,0.004679396853550986
0.4855352857939869,-2.493152998113407,0.0046795737851911216
0.4904938563971046,-2.493106617130512,0.004678582162814214
0.49560076344596365,-2.493058873491339,0.004678132316624493
0.500555176970413,-2.4930126111814697,0.004679476578613093
0.500555176970413,-2.4930126111814697,0.004679476578613093
0.500555176970413,-2.4930126111814697,0.004679476578613093
0.5105912574786436,-2.492918196344139,0.004831622496860108
0.5154930332262696,-2.4928698372779174,0.004948869263348975
0.520435180265403,-2.4928209081449424,0.004954486583915598
0.5255259300524773,-2.492770470337328,0.004957527460399117
0.5304663552601407,-2.492721470014376,0.004961952438307752
0.5304663552601407,-2.492721470014376,0.004961952438307752
0.5354077589189477,-2.492672420484165,0.004966413729566427
0.5354077589189477,-2.492672420484165,0.004966413729566427
