S.no,frame_id,child_frame_id,X,Y,Z,o_x,o_y,o_z
817,base_footprint,18,-0.170215034786583,-0.009762342042836,3.08823554035856,1.3185940433181,-2.6928782242788,-0.70204882453792
818,-,-,-,-,-,1.31866670192563,-2.69797984536809,-0.702047065743999
819,base_footprint,18,-0.171428574004561,-0.009523809669744,3.09523814191741,1.31866670192563,-2.69797984536809,-0.702047065743999
820,-,-,-,-,-,1.31873730018911,-2.70292224750273,-0.702020781889897
821,base_footprint,18,-0.171428574004561,-0.009523809669744,3.09523814191741,1.31873730018911,-2.70292224750273,-0.702020781889897
822,-,-,-,-,-,1.31880845301804,-2.70782324136013,-0.701891504129625
823,base_footprint,18,-0.171428574004561,-0.009523809669744,3.09523814191741,1.31880845301804,-2.70782324136013,-0.701891504129625
824,base_footprint,18,-0.171428574004561,-0.009523809669744,3.09523814191741,1.31880845301804,-2.70782324136013,-0.701891504129625
825,-,-,-,-,-,1.31888390778508,-2.71289853481298,-0.701819734508182
826,-,-,-,-,-,1.31895767647278,-2.71784827081259,-0.701803209104359
827,base_footprint,18,-0.171428574004561,-0.009523809669744,3.09523814191741,1.31895767647278,-2.71784827081259,-0.701803209104359
828,-,-,-,-,-,1.31903172498806,-2.7227964231694,-0.701781866761119
829,-,-,-,-,-,1.31910831931144,-2.7278944216681,-0.701761622078613
830,base_footprint,18,-0.168179092948077,-0.008003149923738,3.0503173241673,1.31910831931144,-2.7278944216681,-0.701761622078613
831,-,-,-,-,-,1.31918292576414,-2.73284241097823,-0.701745299691918
832,base_footprint,18,-0.168179092948077,-0.008003149923738,3.0503173241673,1.31918292576414,-2.73284241097823,-0.701745299691918
833,-,-,-,-,-,1.31925780862012,-2.73779060344388,-0.701731990754363
834,base_footprint,18,-0.168179092948077,-0.008003149923738,3.0503173241673,1.31925780862012,-2.73779060344388,-0.701731990754363
835,-,-,-,-,-,1.31933537181066,-2.7428918895824,-0.701713930768225
836,base_footprint,18,-0.169650395915919,-0.00797288769882,3.05055564296375,1.31933537181066,-2.7428918895824,-0.701713930768225
837,-,-,-,-,-,1.31941067323227,-2.74783897137004,-0.701711609437535
838,-,-,-,-,-,1.31948586729089,-2.75278539291586,-0.701714703063681
839,base_footprint,18,-0.16976744440956,-0.006976744294442,3.02325585947907,1.31948586729089,-2.75278539291586,-0.701714703063681
840,-,-,-,-,-,1.31956324933679,-2.75788133671181,-0.70172146373881
841,-,-,-,-,-,1.31963825396087,-2.76282754205165,-0.701730568680282
842,base_footprint,18,-0.16976744440956,-0.006976744294442,3.02325585947907,1.31963825396087,-2.76282754205165,-0.701730568680282
843,base_footprint,18,-0.16997397634887,-0.006690126043486,3.01874521568963,1.31963825396087,-2.76282754205165,-0.701730568680282
844,base_footprint,18,-0.16997397634887,-0.006690126043486,3.01874521568963,1.31971314307334,-2.76777507328289,-0.701741081020053
845,base_footprint,18,-0.16976744440956,-0.006976744294442,3.02325585947907,1.31971314307334,-2.76777507328289,-0.701741081020053
846,-,-,-,-,-,1.31979016929565,-2.77287418844324,-0.701752743869264
847,base_footprint,18,-0.16660735206027,-0.008214146321537,2.98076905218609,1.31979016929565,-2.77287418844324,-0.701752743869264
848,-,-,-,-,-,1.31986479236041,-2.77782500940734,-0.701764538042447
849,-,-,-,-,-,1.31993926784968,-2.78277743715996,-0.701776481720713
850,base_footprint,18,-0.168048560868002,-0.008250542044738,2.98085533724776,1.31993926784968,-2.78277743715996,-0.701776481720713
851,-,-,-,-,-,1.32001584597379,-2.78788103666277,-0.701787613427996
852,base_footprint,18,-0.16759955883351,-0.008417946091804,2.95274264206472,1.32001584597379,-2.78788103666277,-0.701787613427996
853,base_footprint,18,-0.16759955883351,-0.008417946091804,2.95274264206472,1.32009002199647,-2.79283441618393,-0.701795105956552
854,base_footprint,18,-0.16759955883351,-0.008417946091804,2.95274264206472,1.32009002199647,-2.79283441618393,-0.701795105956552
855,-,-,-,-,-,1.32016409738672,-2.797787167309,-0.701798282124109
856,base_footprint,18,-0.16759955883351,-0.008417946091804,2.95274264206472,1.32016409738672,-2.797787167309,-0.701798282124109
857,base_footprint,18,-0.16759955883351,-0.008417946091804,2.95274264206472,1.32024030165135,-2.80288781686266,-0.701793624733477
858,base_footprint,18,-0.16759955883351,-0.008417946091804,2.95274264206472,1.32024030165135,-2.80288781686266,-0.701793624733477
859,-,-,-,-,-,1.32031457095738,-2.80782160299553,-0.701746133202046
860,-,-,-,-,-,1.320389683173,-2.81271902245584,-0.701609358935591
861,base_footprint,18,-0.168181820693048,-0.009090909233334,2.95454549875251,1.320389683173,-2.81271902245584,-0.701609358935591
862,-,-,-,-,-,1.32046890765942,-2.81780804145401,-0.701569194782657
863,base_footprint,18,-0.168181820693048,-0.009090909233334,2.95454549875251,1.32046890765942,-2.81780804145401,-0.701569194782657
864,-,-,-,-,-,1.32054619645449,-2.82275614206771,-0.701548635170486
865,-,-,-,-,-,1.32062378525975,-2.82770421227337,-0.701527431048304
866,base_footprint,18,-0.168181820693048,-0.009090909233334,2.95454549875251,1.32062378525975,-2.82770421227337,-0.701527431048304
867,base_footprint,18,-0.166968275240049,-0.008262433520466,2.8974454952925,1.32062378525975,-2.82770421227337,-0.701527431048304
868,base_footprint,18,-0.166968275240049,-0.008262433520466,2.8974454952925,1.32070401777381,-2.83280212947829,-0.701508002811126
869,-,-,-,-,-,1.32078213779015,-2.83775004278242,-0.701492639112016
870,base_footprint,18,-0.166968275240049,-0.008262433520466,2.8974454952925,1.32078213779015,-2.83775004278242,-0.701492639112016
871,base_footprint,18,-0.16930575353726,-0.007622540141573,2.91227757280561,1.32078213779015,-2.83775004278242,-0.701492639112016
872,-,-,-,-,-,1.32086069161623,-2.84269852940536,-0.701479355454154
873,-,-,-,-,-,1.32094177302353,-2.84780081869275,-0.701459678447309
874,base_footprint,18,-0.166847696669074,-0.006373851604478,2.88531489924205,1.32094177302353,-2.84780081869275,-0.701459678447309
875,base_footprint,18,-0.166847696669074,-0.006373851604478,2.88531489924205,1.32102051272946,-2.85274587025691,-0.701463294565896
876,base_footprint,18,-0.166847696669074,-0.006373851604478,2.88531489924205,1.32109914161916,-2.85769235416368,-0.701467252421111
877,base_footprint,18,-0.166847696669074,-0.006373851604478,2.88531489924205,1.32109914161916,-2.85769235416368,-0.701467252421111
878,-,-,-,-,-,1.32118005802496,-2.86278811042118,-0.701474739970662
879,base_footprint,18,-0.166847696669074,-0.006373851604478,2.88531489924205,1.32118005802496,-2.86278811042118,-0.701474739970662
880,base_footprint,18,-0.165686450987893,-0.006006222057512,2.85229633893825,1.32118005802496,-2.86278811042118,-0.701474739970662
881,base_footprint,18,-0.165686450987893,-0.006006222057512,2.85229633893825,1.32125848815976,-2.86773454448825,-0.701484385759625
882,-,-,-,-,-,1.32133680113263,-2.87268242953994,-0.701495143980579
883,base_footprint,18,-0.16503925423511,-0.007939979728543,2.82087786746549,1.32133680113263,-2.87268242953994,-0.701495143980579
884,-,-,-,-,-,1.32141735354526,-2.8777819430788,-0.701506961746037
885,-,-,-,-,-,1.32149539819292,-2.88273314516925,-0.701518819463722
886,base_footprint,18,-0.164657694799863,-0.008076619681122,2.82510200932445,1.32149539819292,-2.88273314516925,-0.701518819463722
887,base_footprint,18,-0.168026641318903,-0.007864545417457,2.85045842053624,1.32149539819292,-2.88273314516925,-0.701518819463722
888,base_footprint,18,-0.168026641318903,-0.007864545417457,2.85045842053624,1.32157329662959,-2.88768592852289,-0.701530716879252
889,-,-,-,-,-,1.32165339490756,-2.8927895116669,-0.701541073129506
890,base_footprint,18,-0.168066658853892,-0.008696395474212,2.82878447892641,1.32165339490756,-2.8927895116669,-0.701541073129506
891,-,-,-,-,-,1.32173100041201,-2.89774272703072,-0.701547524822743
892,base_footprint,18,-0.169958590871841,-0.010080325443804,2.84821794614025,1.32173100041201,-2.89774272703072,-0.701547524822743
893,base_footprint,18,-0.169958590871841,-0.010080325443804,2.84821794614025,1.32180851534377,-2.90269513236311,-0.701549274941634
894,base_footprint,18,-0.169565219921986,-0.008695652314,2.82608699885975,1.32180851534377,-2.90269513236311,-0.701549274941634
895,-,-,-,-,-,1.32188822311019,-2.90779416689056,-0.701540157271538
896,-,-,-,-,-,1.32196613765297,-2.9127152270538,-0.701461839266036
897,base_footprint,18,-0.169565219921986,-0.008695652314,2.82608699885975,1.32196613765297,-2.9127152270538,-0.701461839266036
898,-,-,-,-,-,1.32204519885668,-2.9176173459716,-0.701336744410308
899,base_footprint,18,-0.166035445445337,-0.009150683753224,2.79216340620717,1.32204519885668,-2.9176173459716,-0.701336744410308
900,-,-,-,-,-,1.32212817376793,-2.92271419587461,-0.701314536267423
901,base_footprint,18,-0.166035445445337,-0.009150683753224,2.79216340620717,1.32212817376793,-2.92271419587461,-0.701314536267423
902,base_footprint,18,-0.166035445445337,-0.009150683753224,2.79216340620717,1.32220899181787,-2.92766267274681,-0.701294521882859
903,base_footprint,18,-0.165762226075009,-0.005097314656461,2.78912461374313,1.32220899181787,-2.92766267274681,-0.701294521882859
904,base_footprint,18,-0.165762226075009,-0.005097314656461,2.78912461374313,1.32229011156418,-2.93261062198545,-0.701273655499147
905,base_footprint,18,-0.163988885484095,-0.006084048585242,2.76324432022497,1.32229011156418,-2.93261062198545,-0.701273655499147
906,-,-,-,-,-,1.32237397213571,-2.93770845113004,-0.701255114539222
907,-,-,-,-,-,1.32245558752262,-2.94265631385599,-0.701240663899569
908,base_footprint,18,-0.163988885484095,-0.006084048585242,2.76324432022497,1.32245558752262,-2.94265631385599,-0.701240663899569
909,-,-,-,-,-,1.32253782617068,-2.94760541991053,-0.701226575347954
910,base_footprint,18,-0.167083963480452,-0.006080752670921,2.7611404164142,1.32253782617068,-2.94760541991053,-0.701226575347954
911,base_footprint,18,-0.167083963480452,-0.006080752670921,2.7611404164142,1.32262241340545,-2.9527072372439,-0.701209276172151
912,base_footprint,18,-0.167083963480452,-0.006080752670921,2.7611404164142,1.32262241340545,-2.9527072372439,-0.701209276172151
913,-,-,-,-,-,1.32270455761011,-2.95765195472016,-0.701214556282987
914,base_footprint,18,-0.166939185911058,-0.007962817844937,2.74208818450201,1.32270455761011,-2.95765195472016,-0.701214556282987
915,base_footprint,18,-0.166939185911058,-0.007962817844937,2.74208818450201,1.32278660721165,-2.96259785000684,-0.701220553930774
916,base_footprint,18,-0.165128660920311,-0.007544550628196,2.73106199797202,1.32278660721165,-2.96259785000684,-0.701220553930774
917,-,-,-,-,-,1.32287104884036,-2.96769357187347,-0.701228675573383
918,-,-,-,-,-,1.32295289686207,-2.97264029345545,-0.70123871852108
919,base_footprint,18,-0.165128660920311,-0.007544550628196,2.73106199797202,1.32295289686207,-2.97264029345545,-0.70123871852108
920,base_footprint,18,-0.165267067111361,-0.008334088108944,2.71108194852386,1.32295289686207,-2.97264029345545,-0.70123871852108
921,base_footprint,18,-0.165267067111361,-0.008334088108944,2.71108194852386,1.32303462614271,-2.97758854304183,-0.701249699605559
922,-,-,-,-,-,1.32311869713722,-2.98268845547396,-0.70126165548517
923,base_footprint,18,-0.166666669151588,-0.008333333460477,2.70833337381019,1.32311869713722,-2.98268845547396,-0.70126165548517
924,-,-,-,-,-,1.32320015652976,-2.98764002643857,-0.701273555028991
925,base_footprint,18,-0.166666669151588,-0.008333333460477,2.70833337381019,1.32320015652976,-2.98764002643857,-0.701273555028991
926,-,-,-,-,-,1.32328146758536,-2.99259309674701,-0.701285260910267
927,base_footprint,18,-0.166666669151588,-0.008333333460477,2.70833337381019,1.32328146758536,-2.99259309674701,-0.701285260910267
928,-,-,-,-,-,1.32336508157684,-2.9976966009878,-0.701294744522056
929,-,-,-,-,-,1.32344611190268,-3.00264961483094,-0.701300088576124
930,base_footprint,18,-0.166666669151588,-0.008333333460477,2.70833337381019,1.32344611190268,-3.00264961483094,-0.701300088576124
931,-,-,-,-,-,1.3235270593046,-3.00760154180437,-0.701300130897731
932,base_footprint,18,-0.166763865682452,-0.006835152806645,2.66972602145115,1.3235270593046,-3.00760154180437,-0.701300130897731
933,-,-,-,-,-,1.32361037232043,-3.012697689908,-0.701283508066945
934,base_footprint,18,-0.167719386763008,-0.006970818150884,2.67247425798105,1.32361037232043,-3.012697689908,-0.701283508066945
935,base_footprint,18,-0.167719386763008,-0.006970818150884,2.67247425798105,1.32369184615067,-3.01760585969652,-0.701174270684401
936,base_footprint,18,-0.165385374235397,-0.006654262588633,2.65246955359812,1.32369184615067,-3.01760585969652,-0.701174270684401
937,base_footprint,18,-0.165385374235397,-0.006654262588633,2.65246955359812,1.32377490857113,-3.02251884258244,-0.701074813245682
938,-,-,-,-,-,1.32386156382385,-3.02761900891695,-0.701059859424672
939,-,-,-,-,-,1.3239459252004,-3.03256717556002,-0.701039038255044
940,base_footprint,18,-0.165385374235397,-0.006654262588633,2.65246955359812,1.3239459252004,-3.03256717556002,-0.701039038255044
941,base_footprint,18,-0.165306124923424,-0.006122449078207,2.6530612642745,1.3239459252004,-3.03256717556002,-0.701039038255044
942,base_footprint,18,-0.165306124923424,-0.006122449078207,2.6530612642745,1.32403058704783,-3.03751506657598,-0.701018747480604
943,base_footprint,18,-0.162465088562365,-0.007250169217365,2.62131729479937,1.32403058704783,-3.03751506657598,-0.701018747480604
944,-,-,-,-,-,1.324118089668,-3.04261280683942,-0.701001145478138
945,base_footprint,18,-0.162465088562365,-0.007250169217365,2.62131729479937,1.324118089668,-3.04261280683942,-0.701001145478138
946,base_footprint,18,-0.162465088562365,-0.007250169217365,2.62131729479937,1.32420328074681,-3.04756068138696,-0.70098744053425
947,base_footprint,18,-0.162465088562365,-0.007250169217365,2.62131729479937,1.32420328074681,-3.04756068138696,-0.70098744053425
948,-,-,-,-,-,1.32428903084234,-3.05251077102222,-0.700971620065365
949,base_footprint,18,-0.162691115841008,-0.008000768209449,2.60279471770067,1.32428903084234,-3.05251077102222,-0.700971620065365
950,-,-,-,-,-,1.32437722205986,-3.05760998981676,-0.700962149045759
951,base_footprint,18,-0.164000002443776,-0.008000000128736,2.60000003878401,1.32437722205986,-3.05760998981676,-0.700962149045759
952,-,-,-,-,-,1.32446279769058,-3.06255543380853,-0.700966387435952
953,-,-,-,-,-,1.32454828861333,-3.06750133415448,-0.700972670031009
954,base_footprint,18,-0.164000002443776,-0.008000000128736,2.60000003878401,1.32454828861333,-3.06750133415448,-0.700972670031009
955,base_footprint,18,-0.164000002443776,-0.008000000128736,2.60000003878401,1.32454828861333,-3.06750133415448,-0.700972670031009
956,base_footprint,18,-0.164000002443776,-0.008000000128736,2.60000003878401,1.32463627135511,-3.07259708518224,-0.700981509562023
957,-,-,-,-,-,1.32472155430474,-3.07754414246175,-0.700991821159131
958,base_footprint,18,-0.163199707776443,-0.00731274552372,2.57148738442655,1.32472155430474,-3.07754414246175,-0.700991821159131
959,-,-,-,-,-,1.32480671668671,-3.08249276291828,-0.701002993538565
960,base_footprint,18,-0.165165579288823,-0.005339333141091,2.57116860083726,1.32480671668671,-3.08249276291828,-0.701002993538565
961,-,-,-,-,-,1.32489432376742,-3.08759307092391,-0.701015060841598
962,base_footprint,18,-0.162867335322626,-0.005572817305267,2.54793306457331,1.32489432376742,-3.08759307092391,-0.701015060841598
963,-,-,-,-,-,1.32497920922784,-3.09254501689314,-0.70102698981396
964,base_footprint,18,-0.162867335322626,-0.005572817305267,2.54793306457331,1.32497920922784,-3.09254501689314,-0.70102698981396
965,base_footprint,18,-0.162867335322626,-0.005572817305267,2.54793306457331,1.32506395393223,-3.09749825126382,-0.701038278406945
966,base_footprint,18,-0.162867335322626,-0.005572817305267,2.54793306457331,1.32515110537966,-3.10260164348472,-0.701046816320391
967,base_footprint,18,-0.161980660822529,-0.005218428698935,2.52175863474842,1.32515110537966,-3.10260164348472,-0.701046816320391
968,-,-,-,-,-,1.32523558083502,-3.10755441555252,-0.701050964779954
969,base_footprint,18,-0.166784382790359,-0.006379858071346,2.5491137916702,1.32523558083502,-3.10755441555252,-0.701050964779954
970,-,-,-,-,-,1.3253199647532,-3.11250567354902,-0.701048856205003
971,-,-,-,-,-,1.32540699325167,-3.11759633535565,-0.701018490218303
972,base_footprint,18,-0.163883416963594,-0.006977837643931,2.52017206396839,1.32540699325167,-3.11759633535565,-0.701018490218303
973,-,-,-,-,-,1.32549213090056,-3.12249531259085,-0.700887430536455
974,base_footprint,18,-0.161045718668831,-0.007201466704862,2.50127633142253,1.32549213090056,-3.12249531259085,-0.700887430536455
975,base_footprint,18,-0.161045718668831,-0.007201466704862,2.50127633142253,1.32549213090056,-3.12249531259085,-0.700887430536455
976,base_footprint,18,-0.161045718668831,-0.007201466704862,2.50127633142253,1.32557911119861,-3.12742345556794,-0.700823151983785
977,base_footprint,18,-0.161045718668831,-0.007201466704862,2.50127633142253,1.32557911119861,-3.12742345556794,-0.700823151983785
978,-,-,-,-,-,1.32566938699686,-3.13252266254337,-0.700805333967381
979,-,-,-,-,-,1.32575729211999,-3.13747057062496,-0.700783992390427
980,base_footprint,18,-0.163564361308838,-0.006241023950423,2.49992236827622,1.32575729211999,-3.13747057062496,-0.700783992390427
981,-,-,-,-,-,1.32584548244437,-3.14241836687385,-0.700764487459874
982,-,-,-,-,-,1.32593661480121,-3.14751602370934,-0.700747862351221
983,base_footprint,18,-0.163564361308838,-0.006241023950423,2.49992236827622,1.32593661480121,-3.14751602370934,-0.700747862351221
984,base_footprint,18,-0.162705429064148,-0.005107097448878,2.47374130109991,1.32593661480121,-3.14751602370934,-0.700747862351221
985,base_footprint,18,-0.162705429064148,-0.005107097448878,2.47374130109991,1.32602542272478,-3.15246405402084,-0.700734542495045
986,-,-,-,-,-,1.3261145352355,-3.15741535261936,-0.700716434248574
987,base_footprint,18,-0.161974609024923,-0.004464829584856,2.4716645543833,1.3261145352355,-3.15741535261936,-0.700716434248574
988,-,-,-,-,-,1.32620636178807,-3.16251149862767,-0.700715720626422
989,base_footprint,18,-0.160490041777112,-0.005345374654791,2.45245232646264,1.32620636178807,-3.16251149862767,-0.700715720626422
990,base_footprint,18,-0.163334201459602,-0.005342767242086,2.44960617138971,1.32620636178807,-3.16251149862767,-0.700715720626422
991,base_footprint,18,-0.163334201459602,-0.005342767242086,2.44960617138971,1.32629537729205,-3.16745786708471,-0.700718667166959
992,base_footprint,18,-0.163334201459602,-0.005342767242086,2.44960617138971,1.32638430295553,-3.17240365225024,-0.700725394061468
993,base_footprint,18,-0.16429873182778,-0.006125350475579,2.45337801806336,1.32638430295553,-3.17240365225024,-0.700725394061468
994,base_footprint,18,-0.16429873182778,-0.006125350475579,2.45337801806336,1.32647581810282,-3.17749955258653,-0.700734886676471
995,-,-,-,-,-,1.32656452797606,-3.18244695350001,-0.700745457693327
996,base_footprint,18,-0.16146750944094,-0.006726032607451,2.42653387135657,1.32656452797606,-3.18244695350001,-0.700745457693327
997,-,-,-,-,-,1.32665311561839,-3.18739595016062,-0.700756801088764
998,base_footprint,18,-0.16146750944094,-0.006726032607451,2.42653387135657,1.32665311561839,-3.18739595016062,-0.700756801088764
999,-,-,-,-,-,1.32674425060156,-3.19249664833031,-0.700768958220658
1000,base_footprint,18,-0.161812858700225,-0.007408191327189,2.41024918094517,1.32674425060156,-3.19249664833031,-0.700768958220658
1001,-,-,-,-,-,1.32683256016777,-3.19744895335529,-0.700780887127116
1002,-,-,-,-,-,1.32692072440816,-3.20240224965132,-0.700791570427619
1003,base_footprint,18,-0.162962965379361,-0.007407407520067,2.40740744315282,1.32692072440816,-3.20240224965132,-0.700791570427619
1004,-,-,-,-,-,1.32701140808072,-3.20750549273821,-0.700799096574533
1005,base_footprint,18,-0.162962965379361,-0.007407407520067,2.40740744315282,1.32701140808072,-3.20750549273821,-0.700799096574533
1006,-,-,-,-,-,1.3270993230075,-3.21245797200831,-0.70080195115201
1007,base_footprint,18,-0.163132836628991,-0.006016210764307,2.37670627062541,1.3270993230075,-3.21245797200831,-0.70080195115201
1008,base_footprint,18,-0.163132836628991,-0.006016210764307,2.37670627062541,1.32718711618292,-3.21740821162531,-0.700796866585465
1009,base_footprint,18,-0.162506678118332,-0.005307515280467,2.36647632762692,1.32718711618292,-3.21740821162531,-0.700796866585465
1010,-,-,-,-,-,1.32727787028096,-3.2224891593002,-0.700742655980994
1011,base_footprint,18,-0.161993735211392,-0.005891020030588,2.36458385473335,1.32727787028096,-3.2224891593002,-0.700742655980994
1012,-,-,-,-,-,1.32736681935353,-3.22738638666529,-0.700607285353022
1013,-,-,-,-,-,1.32745756279067,-3.23232751561513,-0.700572873723102
1014,base_footprint,18,-0.161993735211392,-0.005891020030588,2.36458385473335,1.32745756279067,-3.23232751561513,-0.700572873723102
1015,base_footprint,18,-0.161818184240953,-0.005454545542869,2.36363639917437,1.32745756279067,-3.23232751561513,-0.700572873723102
1016,base_footprint,18,-0.161818184240953,-0.005454545542869,2.36363639917437,1.32755144887347,-3.23742525389094,-0.700551458019649
1017,-,-,-,-,-,1.32764287726009,-3.24237304897767,-0.700530285268562
1018,base_footprint,18,-0.161818184240953,-0.005454545542869,2.36363639917437,1.32764287726009,-3.24237304897767,-0.700530285268562
1019,-,-,-,-,-,1.32773458315022,-3.2473207639495,-0.70051157790213
1020,base_footprint,18,-0.159226830702914,-0.006492033883355,2.33965425398672,1.32773458315022,-3.2473207639495,-0.70051157790213
1021,-,-,-,-,-,1.32782931640895,-3.25241834453368,-0.70049593118168
1022,base_footprint,18,-0.160426797816997,-0.005697893056384,2.32755376276897,1.32782931640895,-3.25241834453368,-0.70049593118168
1023,base_footprint,18,-0.160426797816997,-0.005697893056384,2.32755376276897,1.3279217793351,-3.25736674685616,-0.70048242552462
1024,base_footprint,18,-0.160714288111069,-0.007142857258423,2.32142860617126,1.3279217793351,-3.25736674685616,-0.70048242552462
1025,-,-,-,-,-,1.32801428147721,-3.26231879813747,-0.700463331858443
1026,-,-,-,-,-,1.32810962311541,-3.26741339565668,-0.7004673552628
1027,base_footprint,18,-0.160714288111069,-0.007142857258423,2.32142860617126,1.32810962311541,-3.26741339565668,-0.7004673552628
1028,-,-,-,-,-,1.32820205529221,-3.27235944034937,-0.700472013638072
1029,-,-,-,-,-,1.3282943956181,-3.27730506211253,-0.700479413185991
1030,base_footprint,18,-0.16065312477893,-0.006117788904178,2.29937892819406,1.3282943956181,-3.27730506211253,-0.700479413185991
1031,base_footprint,18,-0.16169515854727,-0.005944573832771,2.29464990158945,1.3282943956181,-3.27730506211253,-0.700479413185991
1032,-,-,-,-,-,1.32838942567649,-3.28240120276111,-0.700489430517765
1033,base_footprint,18,-0.15964912517914,-0.005263157979556,2.28070178837048,1.32838942567649,-3.28240120276111,-0.700489430517765
1034,base_footprint,18,-0.15964912517914,-0.005263157979556,2.28070178837048,1.3284815457898,-3.28734895175002,-0.700500236125962
1035,base_footprint,18,-0.15964912517914,-0.005263157979556,2.28070178837048,1.3284815457898,-3.28734895175002,-0.700500236125962
1036,base_footprint,18,-0.15964912517914,-0.005263157979556,2.28070178837048,1.32857354250962,-3.29229832672572,-0.700511722657797
1037,base_footprint,18,-0.159055012531894,-0.004599165699695,2.26012392339241,1.32857354250962,-3.29229832672572,-0.700511722657797
1038,-,-,-,-,-,1.32866818905603,-3.29739940666129,-0.70052393717094
1039,-,-,-,-,-,1.32875990802895,-3.30235205125653,-0.700535794644695
1040,base_footprint,18,-0.163157897154985,-0.005263157979248,2.28070178826533,1.32875990802895,-3.30235205125653,-0.700535794644695
1041,-,-,-,-,-,1.3288514745289,-3.30730530516678,-0.700545694626139
1042,-,-,-,-,-,1.32894567691633,-3.31240836430989,-0.700552133201759
1043,base_footprint,18,-0.160615773261084,-0.006273325496233,2.25890359367743,1.32894567691633,-3.31240836430989,-0.700552133201759
1044,-,-,-,-,-,1.32903701636384,-3.31736046437813,-0.700553504851508
1045,base_footprint,18,-0.161053135193031,-0.006897351023093,2.24424434648799,1.32903701636384,-3.31736046437813,-0.700553504851508
1046,base_footprint,18,-0.162068967927241,-0.006896551829379,2.24137934373281,1.32903701636384,-3.31736046437813,-0.700553504851508
1047,base_footprint,18,-0.162068967927241,-0.006896551829379,2.24137934373281,1.32912818858143,-3.32230900188063,-0.700543778516937
1048,-,-,-,-,-,1.32922266832624,-3.32737660272564,-0.70045738414894
1049,base_footprint,18,-0.160762603187251,-0.005753552749586,2.21728521458208,1.32922266832624,-3.32737660272564,-0.70045738414894
1050,base_footprint,18,-0.160031496641394,-0.005085342404159,2.20626136563353,1.32922266832624,-3.32737660272564,-0.70045738414894
1051,base_footprint,18,-0.160031496641394,-0.005085342404159,2.20626136563353,1.3293155428324,-3.33228096081526,-0.700338432153667
1052,base_footprint,18,-0.160031496641394,-0.005085342404159,2.20626136563353,1.32940990051382,-3.33722887182555,-0.700319536041972
1053,base_footprint,18,-0.160031496641394,-0.005085342404159,2.20626136563353,1.32940990051382,-3.33722887182555,-0.700319536041972
1054,base_footprint,18,-0.160031496641394,-0.005085342404159,2.20626136563353,1.32950739479972,-3.34232704110088,-0.700298806811978
1055,-,-,-,-,-,1.32960232727365,-3.3472747319592,-0.700278051087713
1056,base_footprint,18,-0.160342754453049,-0.004754575046224,2.20130793944166,1.32960232727365,-3.3472747319592,-0.700278051087713
1057,-,-,-,-,-,1.32969752717603,-3.35222235725204,-0.700260216157211
1058,base_footprint,18,-0.161249375506897,-0.005478595973809,2.20512570378569,1.32969752717603,-3.35222235725204,-0.700260216157211
1059,-,-,-,-,-,1.3297958399709,-3.35731989206069,-0.700245481400371
1060,base_footprint,18,-0.161016951554787,-0.005084745844732,2.2033898634214,1.3297958399709,-3.35731989206069,-0.700245481400371
1061,-,-,-,-,-,1.32989192890666,-3.36226898199716,-0.700230983455501
1062,base_footprint,18,-0.158558120383681,-0.00606946032344,2.18352669009791,1.32989192890666,-3.36226898199716,-0.700230983455501
1063,-,-,-,-,-,1.32998780771402,-3.36722008020667,-0.700215482123333
1064,-,-,-,-,-,1.33008662925322,-3.37231449234928,-0.700220813265812
1065,base_footprint,18,-0.159044185190467,-0.006667481695097,2.16955088259668,1.33008662925322,-3.37231449234928,-0.700220813265812
1066,base_footprint,18,-0.160000002391415,-0.006666666774826,2.16666669917267,1.33008662925322,-3.37231449234928,-0.700220813265812
1067,base_footprint,18,-0.160000002391415,-0.006666666774826,2.16666669917267,1.33018245356125,-3.3772601011012,-0.700226999897367
1068,-,-,-,-,-,1.33027818778392,-3.38220569706102,-0.700235018468028
1069,base_footprint,18,-0.158088627747069,-0.004918641569857,2.13403602780305,1.33027818778392,-3.38220569706102,-0.700235018468028
1070,-,-,-,-,-,1.33037671198039,-3.38730213601209,-0.700245414297328
1071,base_footprint,18,-0.158384123718344,-0.004583923571145,2.12936866493696,1.33037671198039,-3.38730213601209,-0.700245414297328
1072,base_footprint,18,-0.158384123718344,-0.004583923571145,2.12936866493696,1.33047222202006,-3.39225024333115,-0.70025643298933
1073,base_footprint,18,-0.159269959865201,-0.005293903310247,2.13313752842869,1.33047222202006,-3.39225024333115,-0.70025643298933
1074,-,-,-,-,-,1.33056760760092,-3.39719999691476,-0.700268046470539
1075,base_footprint,18,-0.159016395811082,-0.00491803286637,2.13114757282538,1.33056760760092,-3.39719999691476,-0.700268046470539
1076,-,-,-,-,-,1.33066574419489,-3.40230144711454,-0.700280298187271
1077,-,-,-,-,-,1.33076084980152,-3.40725434635387,-0.700291915966149
1078,base_footprint,18,-0.158511711801665,-0.004258291968699,2.11407147528922,1.33076084980152,-3.40725434635387,-0.700291915966149
1079,-,-,-,-,-,1.33085580196629,-3.412207510631,-0.700300957402029
1080,-,-,-,-,-,1.33095350488929,-3.41731034706991,-0.700306238179872
1081,base_footprint,18,-0.157695304883413,-0.006083429056522,2.1010425015153,1.33095350488929,-3.41731034706991,-0.700306238179872
