S.no,time_stamp,X,Y,Z,X_O,Y_O,Z_O
2974,2022-06-12 20:16:03.72308063,0.15,0.01117892973124981,0.0,0.0,0.0,0.0
2975,2022-06-12 20:16:03.94329595,0.15,0.01117892973124981,0.0,0.0,0.0,0.0
2976,2022-06-12 20:16:03.114092588,0.15,0.01117892973124981,0.0,0.0,0.0,0.0
2977,2022-06-12 20:16:03.134418725,0.15,0.01117892973124981,0.0,0.0,0.0,0.0
2978,2022-06-12 20:16:03.152766466,0.15,0.01117892973124981,0.0,0.0,0.0,0.0
2979,2022-06-12 20:16:03.177335262,0.15,0.01117892973124981,0.0,0.0,0.0,0.0
2980,2022-06-12 20:16:03.194374799,0.15,0.01117892973124981,0.0,0.0,0.0,0.0
2981,2022-06-12 20:16:03.210870742,0.15,0.0,0.0,0.0,0.0,0.0
2982,2022-06-12 20:16:03.226094007,0.15,0.0,0.0,0.0,0.0,0.0
2983,2022-06-12 20:16:03.247954845,0.15,0.0,0.0,0.0,0.0,0.0
2984,2022-06-12 20:16:03.267543315,0.15,0.0,0.0,0.0,0.0,0.0
2985,2022-06-12 20:16:03.289292335,0.15,0.0,0.0,0.0,0.0,0.0
2986,2022-06-12 20:16:03.310512065,0.15,0.0,0.0,0.0,0.0,0.0
2987,2022-06-12 20:16:03.328958511,0.15,0.0,0.0,0.0,0.0,0.0
2988,2022-06-12 20:16:03.350325822,0.15,0.0,0.0,0.0,0.0,0.0
2989,2022-06-12 20:16:03.367592811,0.15,0.0,0.0,0.0,0.0,0.0
2990,2022-06-12 20:16:03.389574050,0.15,0.0,0.0,0.0,0.0,0.0
2991,2022-06-12 20:16:03.409984588,0.15,0.0,0.0,0.0,0.0,0.0
2992,2022-06-12 20:16:03.427203655,0.15,0.0,0.0,0.0,0.0,0.0
2993,2022-06-12 20:16:03.453731298,0.15,0.0,0.0,0.0,0.0,0.0
2994,2022-06-12 20:16:03.471299171,0.15,0.0,0.0,0.0,0.0,0.0
2995,2022-06-12 20:16:03.493646144,0.15,0.0,0.0,0.0,0.0,0.0
2996,2022-06-12 20:16:03.513942956,0.15,0.0,0.0,0.0,0.0,0.0
2997,2022-06-12 20:16:03.528763294,0.15,0.0,0.0,0.0,0.0,0.0
2998,2022-06-12 20:16:03.542425155,0.15,0.0,0.0,0.0,0.0,0.0
2999,2022-06-12 20:16:03.545159339,0.15,0.0,0.0,0.0,0.0,0.0
3000,2022-06-12 20:16:03.565719127,0.15,0.0,0.0,0.0,0.0,0.0
3001,2022-06-12 20:16:03.591850519,0.15,0.0,0.0,0.0,0.0,0.0
3002,2022-06-12 20:16:03.610103845,0.15,0.0,0.0,0.0,0.0,0.0
3003,2022-06-12 20:16:03.626787662,0.15,0.0,0.0,0.0,0.0,0.0
3004,2022-06-12 20:16:03.648379325,0.15,0.0,0.0,0.0,0.0,0.0
3005,2022-06-12 20:16:03.669142723,0.15,0.0,0.0,0.0,0.0,0.0
3006,2022-06-12 20:16:03.689555644,0.15,0.0,0.0,0.0,0.0,0.0
3007,2022-06-12 20:16:03.710942029,0.15,0.0,0.0,0.0,0.0,0.0
3008,2022-06-12 20:16:03.727006435,0.15,0.0,0.0,0.0,0.0,0.0
3009,2022-06-12 20:16:03.748899936,0.15,0.0,0.0,0.0,0.0,0.0
3010,2022-06-12 20:16:03.772032022,0.15,0.0,0.0,0.0,0.0,0.0
3011,2022-06-12 20:16:03.790185451,0.15,0.0,0.0,0.0,0.0,0.0
3012,2022-06-12 20:16:03.814762592,0.15,0.0,0.0,0.0,0.0,0.0
3013,2022-06-12 20:16:03.828145980,0.15,0.0,0.0,0.0,0.0,0.0
3014,2022-06-12 20:16:03.851916074,0.15,0.0,0.0,0.0,0.0,0.0
3015,2022-06-12 20:16:03.870129346,0.15,0.0,0.0,0.0,0.0,0.0
3016,2022-06-12 20:16:03.877725362,0.15,0.0,0.0,0.0,0.0,0.0
3017,2022-06-12 20:16:03.892745971,0.15,0.0,0.0,0.0,0.0,0.0
3018,2022-06-12 20:16:03.912406682,0.15,0.0,0.0,0.0,0.0,0.0
3019,2022-06-12 20:16:03.912792205,0.15,0.0,0.0,0.0,0.0,0.0
3020,2022-06-12 20:16:03.916420698,0.15,0.0,0.0,0.0,0.0,0.0
3021,2022-06-12 20:16:03.920593261,0.15,0.0,0.0,0.0,0.0,0.0
3022,2022-06-12 20:16:03.942365884,0.15,0.0,0.0,0.0,0.0,0.0
3023,2022-06-12 20:16:03.960855484,0.15,0.0,0.0,0.0,0.0,0.0
3024,2022-06-12 20:16:03.982512474,0.15,0.0,0.0,0.0,0.0,0.0
3025,2022-06-12 20:16:04.2857923,0.15,0.0,0.0,0.0,0.0,0.0
3026,2022-06-12 20:16:04.21077871,0.15,0.0,0.0,0.0,0.0,0.0
3027,2022-06-12 20:16:04.42772293,0.15,0.0,0.0,0.0,0.0,0.0
3028,2022-06-12 20:16:04.60561895,0.15,0.0,0.0,0.0,0.0,0.0
3029,2022-06-12 20:16:04.69579601,0.15,0.0,0.0,0.0,0.0,0.0
3030,2022-06-12 20:16:04.97924470,0.15,0.0,0.0,0.0,0.0,0.0
3031,2022-06-12 20:16:04.112311840,0.15,0.0,0.0,0.0,0.0,0.0
3032,2022-06-12 20:16:04.134331703,0.15,0.0,0.0,0.0,0.0,0.0
3033,2022-06-12 20:16:04.153746843,0.15,0.0,0.0,0.0,0.0,0.0
3034,2022-06-12 20:16:04.173993587,0.15,0.0,0.0,0.0,0.0,0.0
3035,2022-06-12 20:16:04.199417591,0.15,0.0,0.0,0.0,0.0,0.0
3036,2022-06-12 20:16:04.219042539,0.15,0.0,0.0,0.0,0.0,0.0
3037,2022-06-12 20:16:04.241504669,0.15,0.0,0.0,0.0,0.0,0.0
3038,2022-06-12 20:16:04.258649587,0.15,0.0,0.0,0.0,0.0,0.0
3039,2022-06-12 20:16:04.275873899,0.15,0.0,0.0,0.0,0.0,0.0
3040,2022-06-12 20:16:04.294591426,0.15,0.0,0.0,0.0,0.0,0.0
3041,2022-06-12 20:16:04.296110153,0.15,0.0,0.0,0.0,0.0,0.0
3042,2022-06-12 20:16:04.301875829,0.15,0.0,0.0,0.0,0.0,0.0
3043,2022-06-12 20:16:04.307952404,0.15,0.0,0.0,0.0,0.0,0.0
3044,2022-06-12 20:16:04.308247804,0.15,0.0,0.0,0.0,0.0,0.0
3045,2022-06-12 20:16:04.312026023,0.15,0.0,0.0,0.0,0.0,0.0
3046,2022-06-12 20:16:04.315968751,0.15,0.0,0.0,0.0,0.0,0.0
3047,2022-06-12 20:16:04.320207834,0.15,0.0,0.0,0.0,0.0,-0.022347456961870193
3048,2022-06-12 20:16:04.325166940,0.15,0.0,0.0,0.0,0.0,-0.03289715051651001
3049,2022-06-12 20:16:04.328184843,0.15,0.0,0.0,0.0,0.0,-0.050469566881656644
3050,2022-06-12 20:16:04.332351446,0.15,0.0,0.0,0.0,0.0,-0.061008860170841214
3051,2022-06-12 20:16:04.337750196,0.15,0.0,0.0,0.0,0.0,-0.07155855149030685
3052,2022-06-12 20:16:04.340046167,0.15,0.0,0.0,0.0,0.0,-0.08209784030914306
3053,2022-06-12 20:16:04.345261573,0.15,0.0,0.0,0.0,0.0,-0.09615369737148284
3054,2022-06-12 20:16:04.348064422,0.15,0.0,0.0,0.0,0.0,-0.09967026114463806
3055,2022-06-12 20:16:04.356110334,0.15,0.0,0.0,0.0,0.0,-0.1102199524641037
3056,2022-06-12 20:16:04.360125541,0.15,0.0,0.0,0.0,0.0,-0.11724268198013305
3057,2022-06-12 20:16:04.365518331,0.15,0.0,0.0,0.0,0.0,-0.12427580952644347
3058,2022-06-12 20:16:04.389323949,0.15,0.0,0.0,0.0,0.0,-0.1277923732995987
3059,2022-06-12 20:16:04.389676332,0.15,0.0,0.0,0.0,0.0,-0.13481510281562806
3060,2022-06-12 20:16:04.396389722,0.15,0.0,0.0,0.0,0.0,-0.13481510281562806
3061,2022-06-12 20:16:04.520049333,0.15,0.0,0.0,0.0,0.0,-0.13481510281562806
3062,2022-06-12 20:16:04.532024621,0.15,0.0,0.0,0.0,0.0,-0.13481510281562806
3063,2022-06-12 20:16:04.539131879,0.15,0.0,0.0,0.0,0.0,-0.10670338869094849
3064,2022-06-12 20:16:04.539510965,0.15,0.0,0.0,0.0,0.0,-0.09967026114463806
3065,2022-06-12 20:16:04.539757728,0.15,0.0,0.0,0.0,0.0,-0.08913096785545349
3066,2022-06-12 20:16:04.539947032,0.15,0.0,0.0,0.0,0.0,-0.07858127653598786
3067,2022-06-12 20:16:04.540130615,0.15,0.0,0.0,0.0,0.0,-0.07155855149030685
3068,2022-06-12 20:16:04.540308952,0.15,0.0,0.0,0.0,0.0,-0.061008860170841214
3069,2022-06-12 20:16:04.546359539,0.15,0.0,0.0,0.0,0.0,-0.04343643933534622
3070,2022-06-12 20:16:04.546719312,0.15,0.0,0.0,0.0,0.0,-0.03289715051651001
3071,2022-06-12 20:16:04.546917200,0.15,0.0,0.0,0.0,0.0,-0.022347456961870193
3072,2022-06-12 20:16:04.547098159,0.15,0.0,0.0,0.0,0.0,0.0
3073,2022-06-12 20:16:04.547219276,0.15,0.0,0.0,0.0,0.0,0.0
3074,2022-06-12 20:16:04.547345876,0.15,0.0,0.0,0.0,0.0,0.0
3075,2022-06-12 20:16:04.547461032,0.15,0.0,0.0,0.0,0.0,0.0
3076,2022-06-12 20:16:04.553506135,0.15,0.0,0.0,0.0,0.0,0.0
3077,2022-06-12 20:16:04.553790569,0.15,0.0,0.0,0.0,0.0,0.0
3078,2022-06-12 20:16:04.553961038,0.15,0.0,0.0,0.0,0.0,0.0
3079,2022-06-12 20:16:04.554125547,0.15,0.0,0.0,0.0,0.0,0.0
3080,2022-06-12 20:16:04.556672096,0.15,0.0,0.0,0.0,0.0,0.0
3081,2022-06-12 20:16:04.578410863,0.15,0.0,0.0,0.0,0.0,0.0
3082,2022-06-12 20:16:04.597187995,0.15,0.0,0.0,0.0,0.0,0.0
3083,2022-06-12 20:16:04.618604898,0.15,0.0,0.0,0.0,0.0,0.0
3084,2022-06-12 20:16:04.638873577,0.15,0.0,0.0,0.0,0.0,0.0
3085,2022-06-12 20:16:04.657168626,0.15,0.0,0.0,0.0,0.0,0.0
3086,2022-06-12 20:16:04.678899049,0.15,0.0,0.0,0.0,0.0,0.0
3087,2022-06-12 20:16:04.697573184,0.15,0.0,0.0,0.0,0.0,0.0
3088,2022-06-12 20:16:04.702082633,0.15,0.0,0.0,0.0,0.0,0.0
3089,2022-06-12 20:16:04.708099842,0.15,0.0,0.0,0.0,0.0,0.0
3090,2022-06-12 20:16:04.712231874,0.15,0.0,0.0,0.0,0.0,0.0
3091,2022-06-12 20:16:04.720649957,0.15,0.0,0.0,0.0,0.0,0.0
3092,2022-06-12 20:16:04.725678443,0.15,0.0,0.0,0.0,0.0,0.0
