0,1,2
0.03218743511563497,0.04999089853033329,0.03016286477870811
0.0394211565477953,0.04853445979734013,0.03396761515011221
0.046050522105330116,0.050555691275602326,0.03433842266760192
0.05261175250127307,0.053175875034615766,0.03599662867711023
0.05640589704255589,0.07865949687916222,0.05192259207713579
0.06302090440409606,0.0814248528840439,0.05313394958294625
0.06977691349551399,0.0828771997493328,0.04971401377836957
0.0842349452465273,0.0348994927646822,0.01836738384747374
0.09105566083399982,0.035594155187290595,0.014500914693577114
0.09765564380666282,0.03710478001060272,0.01353057373318984
0.10424518504378144,0.03861039901541441,0.012871349133057873
0.1108307800841164,0.040089622414509626,0.012235424148920752
0.11741244861345788,0.04154449676969138,0.01159595761263173
0.12398996997258034,0.04297382732775444,0.010969276913619846
0.13057532531607918,0.04444807677551669,0.010555964246339025
0.13783869905139676,0.05032043444604034,0.012499252214876444
0.14444186504103568,0.05188771228111399,0.012129957332097999
0.15102563087897639,0.05330157090390812,0.011500247273642655
0.1576046162537772,0.05468918335697497,0.010837091917050245
0.1641786564680495,0.05604992659276556,0.010163104572297573
0.17074732703751835,0.05738234813051897,0.009484310850159246
0.17731160000842075,0.05869335090197758,0.008840918104923675
0.18393118302700662,0.060086544918419436,0.008573476371419416
0.19302958784537722,0.0689232878991167,0.012108112319247504
0.1996924980828932,0.07044803870569757,0.011875280794698068
0.20628233664912002,0.07183103379300766,0.011261657490526973
0.21286706397889718,0.07327157878830848,0.010646064248502585
0.21944087585875027,0.07460620578256008,0.009980572745159783
0.22587097432221473,0.07609776145266747,0.00938713449049773
0.2280334723760536,0.07935757772709964,0.009409278329441485
0.2344355238904408,0.08043127991521692,0.00860292211910198
0.24094852514455498,0.08095615070886857,0.007547480613395728
0.24747556639032403,0.08192390499196811,0.006715984784560164
0.2539902355759262,0.08285680198181473,0.0059098483363613005
0.2604997752473847,0.08388420645523378,0.0051609689979891125
0.2669885341886038,0.08472665310456232,0.004346593146863333
0.2734732087329021,0.0856909815414587,0.0035902148101646346
0.2799330264408527,0.08643332166901559,0.0027436024570815197
0.2863771333959184,0.08711794933286028,0.001864583336616951
0.2927870550384397,0.08749721600629008,0.0008739940081917733
0.29919643427602727,0.08806541729980837,5.915445383922437e-05
0.30574430058430935,0.08879245662159438,-1.5494724608843845e-05
0.3193801820879783,0.10623987828521995,0.006729303466696424
0.32612083242424944,0.10754088843501178,0.006783793049828648
0.3326663447328705,0.10863919476269333,0.006154542478874547
0.33919157311291787,0.10960427299747798,0.00539896078707326
0.3457040193949128,0.11052216972594876,0.0046344127353451555
0.3521588305597064,0.11129613360572306,0.0040014240984441
0.3580729572972749,0.11811716382418352,0.005774494895151283
0.3645506346372935,0.11902198514590896,0.005207110719477539
0.37103964412405605,0.11971239444016446,0.004376289097507537
0.3775206755333351,0.12043856693024525,0.0035492098274174802
0.38398571443198765,0.1211141290415803,0.002712274372115478
0.390426227483316,0.12164843348561,0.0018393821602212118
0.3968547688464517,0.12222048834828075,0.0010549029814743147
0.40333918988624434,0.1233302009698376,0.0008296855095514703
0.411952683439689,0.13416501895671493,0.004156074570671555
0.41846840943962443,0.13495862724107424,0.0037570916859840852
0.42492042840394356,0.13554104936489522,0.002957253992549383
0.4313544822283937,0.13608971873934866,0.002107812780660869
0.43774403252363614,0.13634077635860445,0.001164551572672789
0.4441338287202009,0.13677462672261442,0.00034427025238410394
0.4505183897933171,0.13729307603578178,-9.250749137416721e-05
0.45854546385767875,0.1483341225998198,0.003036021377488798
0.4649894410041967,0.14893438495167355,0.0026042476677856853
0.47138459850875947,0.14933786280383624,0.001783984064296329
0.47772764541701096,0.14945292953922418,0.0008397023505584376
0.48407034046112046,0.14974023685675591,-3.944874693748354e-05
0.4903582022116471,0.14973244349313253,-0.0009626308779854776
0.49676280319119676,0.1499751862330364,-0.0015531097647366512
0.5076732220241911,0.15728514609351482,0.00021734052021613558
0.5141742003368073,0.15800180098250016,-7.88883310894098e-05
0.5211598671942848,0.15999843170604963,0.0005845952504264344
0.5199941432775754,0.186684245712025,0.0075146142067023984
0.5261734023668714,0.18642169911356704,0.007489264134429663
0.5325922279614894,0.18604416393600864,0.006613911497141532
0.5389766632057751,0.18557202228998537,0.005629853611943963
0.5453266813862048,0.18507054179347412,0.004650206856684875
0.5516353737295094,0.1845062272307188,0.003682720291449419
0.5579233104442637,0.18403052814659634,0.0027642522404394466
0.5641409752886508,0.18334902726768715,0.0018094155496137315
0.5703136570956541,0.18264800662679134,0.0008636568804061606
0.5764307175417429,0.1818817651293281,-8.222671970549093e-05
0.5824936639249778,0.1810850991459913,-0.0010232316433186049
0.5884864626986632,0.1801939068308108,-0.0019762052520309933
0.5944342119713036,0.17936393456834035,-0.0028931301721072983
0.6003200498910068,0.17852477068161113,-0.003790744508964981
0.6061508840968505,0.17773401925084326,-0.004657276397318297
0.6118980523700456,0.17688988532826805,-0.005529960465625265
0.6175717038630157,0.1760697627302019,-0.00638749738165547
0.6231557217243247,0.17524141731418838,-0.007241216195163066
0.6286453161492884,0.17442609917266563,-0.00808558339674874
0.6340272689709028,0.17362172579356314,-0.008921563553949078
0.6392891694967285,0.17284011183865886,-0.00974477887988413
0.6444073847518447,0.17208136675216718,-0.01055683703663999
0.6493508678356119,0.17136003243894302,-0.011355339272453453
0.654057447894187,0.1706868662073422,-0.012144081025657501
0.658437860942906,0.17012422100539107,-0.01289952582089247
0.6622519173598841,0.1697134447149352,-0.01357866124316409
0.6651097739518048,0.16961128649432136,-0.013632714350475665
